,Group_NR,Question,Sentence,Answer,Label,Similarity_score
9611,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,boutique small shopping outlet especially one specializes elite fashionable item clothing jewelry,0,0.4910452
9612,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,word french `` shop `` via latin greek apotheke apotheke `` storehouse ``,0,0.3248919
9613,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,term entered everyday english use late 1960s brief period london centre fashion trade,0,0.4040014
9614,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,carnaby street king road focus much medium attention home fashionable boutique era,0,0.43999466
9615,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,east london regenerated boutique pop fashionable area tower bridge road,0,0.33581394
9616,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,also refer specialised firm boutique investment bank boutique law firm,0,0.5732935
9617,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,word often used describe property independent section hotel market rockwell london order distinguish larger chain hilton hotel,0,0.47967127
9618,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,case establishment aim convey idea operation elite highly specialised,0,0.47910076
9619,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,strictest sense word boutique would one-of-a-kind generally speaking chain referred boutique specialize particular style,0,0.5292061
9620,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,recently term `` boutique `` started applied normally-mass-market item either niche produced intentionally small number high price,0,0.45861542
9621,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,may referred boutique manufacturing,0,0.36431304
9622,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,example release wii time magazine article suggested nintendo could become `` boutique video-game company `` producing game niche audience rather trying compete directly microsoft sony,0,0.4204474
9623,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,traditional luxury- watch industry scalfaro international considered precursor manufacturing sale bespoke watch,0,0.47283563
9624,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,swiss company us highly flexible boutique manufacturing site allows producing small series even unique timepiece,0,0.5130589
9625,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,although boutique specialise hand-made item truly one-of-a-kind item others simply produce t-shirt sticker fashion accessory artificially small run sell unusually high price,0,0.434466
9626,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,early 1990s selena started manufacturing line woman 's clothing,0,0.23665684
9627,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,opening two boutique labeled `` selena etc boutique salon `` one located corpus christi one located san antonio texas,0,0.36468694
9628,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,one due open monterrey mexico 1995 due death opened,0,0.21644947
9629,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,around 1999 san antonio location closed corpus christi location closed 2009,0,0.23060982
9630,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,late 1990s european retail trader developed idea tailoring shop towards lifestyle theme form `` concept store `` specialised cross-selling without using separate department,0,0.45509723
9631,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,one first concept store 10 corso como milan italy followed colette paris quartier 206 berlin,0,0.33303735
9632,909,what is boutique bank,investment bank specializes least one aspect investment banking generally corporate finance,several well-known american chain urban outfitter d-a-s-h gap australian chain billabong though le common lord taylor adapted concept store trend 2000,0,0.41897902
9633,910,what is the singer Stevie Wonders full name,steveland morris,stevland hardaway morris born may 13 1950 stevland hardaway judkins known stage name stevie wonder american singer songwriter multi-instrumentalist child prodigy developed one creative musical figure late 20th century,1,-0.19682549
9634,910,what is the singer Stevie Wonders full name,steveland morris,blind since shortly birth wonder signed motown 's tamla label age eleven continues perform record motown day,0,-0.15593311
9635,910,what is the singer Stevie Wonders full name,steveland morris,among wonder 's best known work single `` superstition `` `` sir duke `` `` sunshine life `` `` called say love ``,0,-0.14247754
9636,910,what is the singer Stevie Wonders full name,steveland morris,well known album also include talking book innervisions song key life,0,-0.035437338
9637,910,what is the singer Stevie Wonders full name,steveland morris,recorded thirty you.s top ten hit received twenty-two grammy award ever awarded male solo artist,0,-0.12881757
9638,910,what is the singer Stevie Wonders full name,steveland morris,wonder also noted work activist political cause including 1980 campaign make martin luther king jr. 's birthday holiday united state,0,-0.17970431
9639,910,what is the singer Stevie Wonders full name,steveland morris,2009 wonder named united nation messenger peace,0,0.052493647
9640,910,what is the singer Stevie Wonders full name,steveland morris,2008 billboard magazine released list hot 100 all-time top artist celebrate u single chart 's fiftieth anniversary wonder number five,0,-0.22424231
9641,910,what is the singer Stevie Wonders full name,steveland morris,popular vote stevie inducted soulmusic hall fame soulmusic.com december 2012,0,0.09447154
9642,911,what is the name for an old horse-drawn vehicle,carryall,catherine ii 's carved painted gilded coronation coach hermitage museum,0,-0.16911028
9643,911,what is the name for an old horse-drawn vehicle,carryall,carriage wheeled vehicle people usually horse-drawn litter palanquin sedan chair excluded since wheelless vehicle,1,-0.2544996
9644,911,what is the name for an old horse-drawn vehicle,carryall,carriage especially designed private passenger use comfort elegance though also used transport good,0,-0.076821245
9645,911,what is the name for an old horse-drawn vehicle,carryall,may light smart fast heavy large comfortable,0,0.16718733
9646,911,what is the name for an old horse-drawn vehicle,carryall,carriage normally suspension using leaf spring elliptical spring 19th century leather strapping,0,-0.16085722
9647,911,what is the name for an old horse-drawn vehicle,carryall,public passenger vehicle would usually called carriage - term include stagecoach charabanc omnibus,0,-0.13235602
9648,911,what is the name for an old horse-drawn vehicle,carryall,working vehicle four-wheeled wagon two-wheeled cart share important part history carriage fast two-wheeled chariot,0,-0.22983152
9649,912,where was the tsunami in 2005,indian ocean,2004 indian ocean earthquake undersea megathrust earthquake occurred 00:58:53 utc sunday 26 december 2004 epicentre west coast sumatra indonesia,1,0.2752056
9650,912,where was the tsunami in 2005,indian ocean,quake known scientific community sumatra-andaman earthquake,0,0.33462003
9651,912,where was the tsunami in 2005,indian ocean,resulting tsunami given various name including 2004 indian ocean tsunami south asian tsunami indonesian tsunami boxing day tsunami,0,0.2708727
9652,912,where was the tsunami in 2005,indian ocean,"earthquake caused subduction triggered series devastating tsunami along coast landmass bordering indian ocean killing 230,000 people fourteen country inundating coastal community wave high",0,0.105570324
9653,912,where was the tsunami in 2005,indian ocean,one deadliest natural disaster recorded history,0,0.08977295
9654,912,where was the tsunami in 2005,indian ocean,indonesia hardest-hit country followed sri lanka india thailand,0,0.49853295
9655,912,where was the tsunami in 2005,indian ocean,magnitude mw 9.1-9.3 third largest earthquake ever recorded seismograph,0,0.039030362
9656,912,where was the tsunami in 2005,indian ocean,earthquake longest duration faulting ever observed 8.3 10 minute,0,-0.0002957135
9657,912,where was the tsunami in 2005,indian ocean,caused entire planet vibrate much triggered earthquake far away alaska,0,0.027768873
9658,912,where was the tsunami in 2005,indian ocean,epicentre simeulue mainland indonesia,0,0.6214471
9659,912,where was the tsunami in 2005,indian ocean,plight affected people country prompted worldwide humanitarian response,0,0.15739606
9660,912,where was the tsunami in 2005,indian ocean,worldwide community donated 14 billion 2004 u humanitarian aid,0,0.07177105
9661,913,what is the california sales taxes,7.25,sale tax united state tax placed sale lease good service united state,0,-0.002227368
9662,913,what is the california sales taxes,7.25,national general sale tax exists federal government levy several national selective sale tax sale lease particular good service,0,-0.10018959
9663,913,what is the california sales taxes,7.25,furthermore forty-five state district columbia guam impose general sale tax apply sale lease good service state also may levy selective sale tax sale lease particular good service,0,-0.17545469
9664,913,what is the california sales taxes,7.25,state may also delegate local government authority impose additional general selective sale tax,0,-0.07003165
9665,913,what is the california sales taxes,7.25,sale tax calculated multiplying purchase price applicable tax rate,0,0.105393745
9666,913,what is the california sales taxes,7.25,tax rate vary widely jurisdiction range le 1 10,0,0.22721188
9667,913,what is the california sales taxes,7.25,sale tax collected seller time sale,0,0.2615034
9668,913,what is the california sales taxes,7.25,use tax self assessed buyer paid sale tax taxable purchase,0,0.054335512
9669,913,what is the california sales taxes,7.25,unlike value added tax sale tax imposed retail level,0,0.12125648
9670,913,what is the california sales taxes,7.25,however case item sold retail used car sale tax charged item indefinitely,0,-0.014304429
9671,913,what is the california sales taxes,7.25,definition retail sale good service taxable vary among state,0,0.137889
9672,913,what is the california sales taxes,7.25,nearly jurisdiction provide numerous category good service exempt sale tax taxed reduced rate,0,-0.047847807
9673,913,what is the california sales taxes,7.25,purchase good manufacture resale uniformly exempt sale tax,0,0.15375325
9674,913,what is the california sales taxes,7.25,jurisdiction exempt food sold grocery store prescription medication many agricultural supply,0,-0.098201655
9675,913,what is the california sales taxes,7.25,sale tax including imposed local government generally administered state level,0,0.044931535
9676,913,what is the california sales taxes,7.25,state imposing sale tax require retail seller collect tax customer file return remit tax state,0,-0.06369429
9677,913,what is the california sales taxes,7.25,procedural rule vary widely,0,0.37097028
9678,913,what is the california sales taxes,7.25,seller generally must collect tax in-state purchaser unless purchaser provides exemption certificate,0,-0.062243942
9679,913,what is the california sales taxes,7.25,state allow require electronic remittance,0,0.31057274
9680,914,What is the main disadvantage of using algorithms,algoriths time consuming,visualization link page wiki using force-directed layout,0,0.29681656
9681,914,What is the main disadvantage of using algorithms,algoriths time consuming,force-directed graph drawing algorithm class algorithm drawing graph aesthetically pleasing way,0,0.11917207
9682,914,What is the main disadvantage of using algorithms,algoriths time consuming,purpose position node graph two-dimensional three-dimensional space edge le equal length crossing edge possible assigning force among set edge set node based relative position using force either simulate motion edge node minimize energy,0,-0.053167246
9683,914,What is the main disadvantage of using algorithms,algoriths time consuming,graph drawing difficult problem force-directed algorithm physical simulation usually require special knowledge graph theory planarity,0,0.07140883
9684,915,what is the primary language of South Korea,korean,education south korea viewed crucial success competition consequently heated fierce,0,0.013482989
9685,915,what is the primary language of South Korea,korean,central administration oversees process education child kindergarten third final year high school,0,-0.13325433
9686,915,what is the primary language of South Korea,korean,mathematics science korean english social study generally considered important subject,0,0.12590629
9687,915,what is the primary language of South Korea,korean,normally physical education considered important recognised generally academic elitist south korean populace education therefore many school lack high-quality gymnasium varsity athletics,0,-0.11881355
9688,915,what is the primary language of South Korea,korean,south korea first country world provide high-speed internet access primary junior high school,0,0.013629577
9689,915,what is the primary language of South Korea,korean,although south korean student often rank highly international comparative assessment compared student western education system south korean education system criticised emphasising much upon passive learning memorisation,0,-0.13332653
9690,915,what is the primary language of South Korea,korean,south korean education system rather notably strict overly structured compared counterpart western society,0,0.11803329
9691,916,what is the main language in india,hindi,language india belong several language family major one indo-aryan language subbranch indo-european spoken 74 indian dravidian language spoken 23 indian,0,0.15521932
9692,916,what is the main language in india,hindi,language spoken india belong austroasiatic tibeto-burman minor language family isolates,0,0.19483396
9693,916,what is the main language in india,hindi,official language central government republic india standard hindi english secondary official language,0,0.22386649
9694,916,what is the main language in india,hindi,constitution india state `` official language union shall hindi devanagari script `` position supported high court ruling,1,0.11115455
9695,916,what is the main language in india,hindi,however language listed eighth schedule indian constitution sometimes referred without legal standing national language india,0,-0.03765391
9696,916,what is the main language in india,hindi,"individual mother tongue india number several hundred 1961 census recognized 1,652 sil ethnologue list 415",0,-0.06791153
9697,916,what is the main language in india,hindi,"according census india 2001 30 language spoken million native speaker 122 10,000",0,0.010546487
9698,916,what is the main language in india,hindi,three millennium language contact led significant mutual influence among four language family india south asia,0,-0.07139519
9699,916,what is the main language in india,hindi,two contact language played important role history india persian english,0,0.0965213
9700,917,who was the evil god of the etruscans,etruscan charun,list deity legendary figure found etruscan mythology,0,0.27877697
9701,917,who was the evil god of the etruscans,etruscan charun,name taken mainly etruscan `` picture bilingual `` etruscan call-out art depicting mythological scene motif,0,-0.056451257
9702,917,who was the evil god of the etruscans,etruscan charun,several different medium provide name,0,0.4077019
9703,917,who was the evil god of the etruscans,etruscan charun,variant name given reflecting difference language different locality time,0,0.05453132
9704,917,who was the evil god of the etruscans,etruscan charun,many name etruscan spelling pronunciation greek name,0,0.21914314
9705,917,who was the evil god of the etruscans,etruscan charun,theme may may entirely greek,0,0.17059568
9706,917,who was the evil god of the etruscans,etruscan charun,etruscan frequently added theme greek myth,0,0.18685068
9707,917,who was the evil god of the etruscans,etruscan charun,may said native italic name rendered etruscan,0,0.3426692
9708,917,who was the evil god of the etruscans,etruscan charun,name entirely etruscan,0,0.6726992
9709,917,who was the evil god of the etruscans,etruscan charun,often topic debate international forum scholarship,0,0.15060285
9710,918,what is north korea size,120540 square meter,democratic people 's republic korea dprk choson'gul choson minjujuui inmin konghwaguk commonly called north korea country east asia northern half korean peninsula,0,-0.017369358
9711,918,what is north korea size,120540 square meter,capital pyongyang country 's largest city land area population,0,0.24338211
9712,918,what is north korea size,120540 square meter,amnok river tumen river form international border north korea people 's republic china,0,0.06648579
9713,918,what is north korea size,120540 square meter,small section tumen river also lie along border north korea russian federation technically following river 's thalweg,0,-0.09508834
9714,918,what is north korea size,120540 square meter,korean demilitarized zone form boundary north korea south korea,0,0.28827074
9715,918,what is north korea size,120540 square meter,legitimacy border accepted either side state claim legitimate government entire country,0,0.10209122
9716,918,what is north korea size,120540 square meter,korean peninsula governed korean empire late 19th century early 20th century annexed empire japan 1910,0,-0.062452916
9717,918,what is north korea size,120540 square meter,surrender japan end world war ii japanese rule ceased,0,0.05199045
9718,918,what is north korea size,120540 square meter,korean peninsula divided two occupied zone 1945 northern half peninsula occupied soviet union southern half united state,0,-0.07440541
9719,918,what is north korea size,120540 square meter,united nation -supervised election held 1948 led creation separate korean government two occupation zone democratic people 's republic korea north republic korea south,0,-0.22830096
9720,918,what is north korea size,120540 square meter,conflicting claim sovereignty led korean war 1950,0,0.012185375
9721,918,what is north korea size,120540 square meter,armistice 1953 committed cease-fire two country remain officially war formal peace treaty never signed,0,-0.21605031
9722,918,what is north korea size,120540 square meter,state accepted united nation 1991,0,0.21352525
9723,918,what is north korea size,120540 square meter,north korea 's political party include worker party korea korean social democratic party chondoist chongu party also independent deputy,0,-0.13386405
9724,918,what is north korea size,120540 square meter,three political party participate democratic front reunification fatherland led worker party korea,0,-0.036629327
9725,918,what is north korea size,120540 square meter,government follows juche ideology self-reliance initiated country 's first president kim il-sung,0,-0.038220353
9726,918,what is north korea size,120540 square meter,death kim il-sung declared country 's eternal president,0,0.13502443
9727,918,what is north korea size,120540 square meter,juche became official state ideology replacing marxism-leninism country adopted new constitution 1972,0,-0.022865273
9728,918,what is north korea size,120540 square meter,2009 reference communism choson'gul removed country 's constitution,0,0.08514704
9729,918,what is north korea size,120540 square meter,education north korea universal state funded claimed national literacy rate 99,0,-0.03784458
9730,918,what is north korea size,120540 square meter,country national medical service claim offer free healthcare,0,0.10515899
9731,918,what is north korea size,120540 square meter,conflicting account report patient must pay,0,0.22190557
9732,918,what is north korea size,120540 square meter,many hospital lack basic medicine equipment running water electricity due economic problem minimal budget allocation approximately 1 dollar per person per year lower african country,0,-0.27269107
9733,918,what is north korea size,120540 square meter,housing food ration traditionally heavily subsidized,0,0.249745
9734,918,what is north korea size,120540 square meter,mean production owned state state-run enterprise collectivized farm,0,0.14416339
9735,918,what is north korea size,120540 square meter,food output one lowest worldwide un estimating 16 million people requiring food aid,0,-0.05451588
9736,918,what is north korea size,120540 square meter,north korean leader kim jong-il adopted songun `` military-first `` policy order strengthen country government,0,0.0026304647
9737,918,what is north korea size,120540 square meter,"north korea world 's militarized country total 9,495,000 active reserve paramilitary personnel",0,0.019692946
9738,918,what is north korea size,120540 square meter,active duty army 1.21 million 4th largest world china you.s . india,0,-0.008563115
9739,918,what is north korea size,120540 square meter,nuclear-weapons state active space program,0,0.5038895
9740,919,what is metformin used for,treat type 2 diabetes,metformin bp pronounced originally sold glucophage oral antidiabetic drug biguanide class,0,0.33873084
9741,919,what is metformin used for,treat type 2 diabetes,first-line drug choice treatment type 2 diabetes particular overweight obese people normal kidney function,1,0.43380177
9742,919,what is metformin used for,treat type 2 diabetes,use gestational diabetes limited safety concern,0,0.4568217
9743,919,what is metformin used for,treat type 2 diabetes,also used treatment polycystic ovary syndrome investigated disease insulin resistance may important factor,0,0.26384386
9744,919,what is metformin used for,treat type 2 diabetes,metformin work suppressing glucose production liver,0,0.3715488
9745,919,what is metformin used for,treat type 2 diabetes,metformin antidiabetic drug conclusively shown prevent cardiovascular complication diabetes,0,0.44523367
9746,919,what is metformin used for,treat type 2 diabetes,help reduce ldl cholesterol triglyceride level associated weight gain,0,0.38654464
9747,919,what is metformin used for,treat type 2 diabetes,metformin one two oral antidiabetic world health organization model list essential medicine glibenclamide,0,0.33967754
9748,919,what is metformin used for,treat type 2 diabetes,prescribed appropriately metformin cause adverse effect common gastrointestinal upset associated low risk hypoglycemia,0,0.3784251
9749,919,what is metformin used for,treat type 2 diabetes,lactic acidosis buildup lactate blood serious concern overdose prescribed people contraindication otherwise significant risk,0,0.22144552
9750,919,what is metformin used for,treat type 2 diabetes,first synthesized found reduce blood sugar 1920s metformin forgotten next two decade research shifted insulin antidiabetic drug,0,0.17479254
9751,919,what is metformin used for,treat type 2 diabetes,interest metformin rekindled late 1940s several report could reduce blood sugar level people 1957 french physician jean sterne published first clinical trial metformin treatment diabetes,0,0.13411422
9752,919,what is metformin used for,treat type 2 diabetes,introduced united kingdom 1958 canada 1972 united state 1995,0,0.18025088
9753,919,what is metformin used for,treat type 2 diabetes,metformin believed widely prescribed antidiabetic drug world united state alone 48 million prescription filled 2010 generic formulation,1,0.18598753
9754,920,where is the world's largest hydroelectric project,three gorger dam chine,gordon dam tasmania large hydro facility installed capacity,0,0.32291877
9755,920,where is the world's largest hydroelectric project,three gorger dam chine,hydroelectricity term referring electricity generated hydropower production electrical power use gravitational force falling flowing water,0,-0.001992704
9756,920,where is the world's largest hydroelectric project,three gorger dam chine,"widely used form renewable energy accounting 16 percent global electricity generation - 3,427 terawatt-hours electricity production 2010 expected increase 3.1 year next 25 year",0,-0.09078612
9757,920,where is the world's largest hydroelectric project,three gorger dam chine,hydropower produced 150 country asia-pacific region generating 32 percent global hydropower 2010,0,0.14381234
9758,920,where is the world's largest hydroelectric project,three gorger dam chine,china largest hydroelectricity producer 721 terawatt-hours production 2010 representing around 17 percent domestic electricity use,0,-0.017017143
9759,920,where is the world's largest hydroelectric project,three gorger dam chine,three hydroelectricity plant larger 10 gw three gorge dam china itaipu dam across brazil/paraguay border guri dam venezuela,1,0.3349721
9760,920,where is the world's largest hydroelectric project,three gorger dam chine,cost hydroelectricity relatively low making competitive source renewable electricity,0,0.0638266
9761,920,where is the world's largest hydroelectric project,three gorger dam chine,average cost electricity hydro plant larger 10 megawatt 3 5 you.s cent per kilowatt-hour,0,0.121316336
9762,920,where is the world's largest hydroelectric project,three gorger dam chine,hydro also flexible source electricity since plant ramped quickly adapt changing energy demand,0,-0.055666726
9763,920,where is the world's largest hydroelectric project,three gorger dam chine,however damming interrupt flow river harm local ecosystem building large dam reservoir often involves displacing people wildlife,0,0.020482192
9764,920,where is the world's largest hydroelectric project,three gorger dam chine,hydroelectric complex constructed project produce direct waste considerably lower output level greenhouse gas carbon dioxide fossil fuel powered energy plant,0,-0.13236757
9765,921,where is the t-bone on the cow,short loin,raw t-bone steak showing moderate marbling smaller tenderloin fillet larger strip steak portion,0,0.19929248
9766,921,where is the t-bone on the cow,short loin,t-bone porterhouse steak beef cut short loin,1,0.586297
9767,921,where is the t-bone on the cow,short loin,steak include `` t-shaped `` bone meat side,0,0.42568222
9768,921,where is the t-bone on the cow,short loin,porterhouse steak cut rear end short loin thus include tenderloin steak along side bone large strip steak,1,0.25169417
9769,921,where is the t-bone on the cow,short loin,t-bone steak cut closer front contain smaller section tenderloin,0,0.25502166
9770,921,where is the t-bone on the cow,short loin,little agreement among expert large tenderloin must differentiate t-bone steak porterhouse,0,0.193669
9771,921,where is the t-bone on the cow,short loin,you.s department agriculture 's institutional meat purchase specification state tenderloin porterhouse must least thick widest t-bone must least,0,-0.07219406
9772,921,where is the t-bone on the cow,short loin,however steak large tenderloin often called `` t-bone `` restaurant steakhouse despite technically porterhouse,0,0.10493637
9773,921,where is the t-bone on the cow,short loin,due large size fact contain meat two prized cut beef short loin tenderloin t-bone steak generally considered one highest quality steak price steakhouse accordingly high,0,-0.04870197
9774,921,where is the t-bone on the cow,short loin,porterhouse steak even highly valued due larger tenderloin,0,0.26602605
9775,921,where is the t-bone on the cow,short loin,united state t-bone meat-cutting classification imp 1174 porterhouse imp 1173,0,0.36434445
9776,921,where is the t-bone on the cow,short loin,british usage followed commonwealth country porterhouse refers strip steak side t-bone steak tenderloin side called fillet,0,0.04098075
9777,922,what was fdr's new deal,new constraint safeguard banking industry,top left tennessee valley authority part new deal signed law 1933,0,0.28577068
9778,922,what was fdr's new deal,new constraint safeguard banking industry,top right franklin delano roosevelt responsible initiative program collectively known new deal,0,0.42332488
9779,922,what was fdr's new deal,new constraint safeguard banking industry,bottom public mural one artist employed new deal,0,0.38859692
9780,922,what was fdr's new deal,new constraint safeguard banking industry,new deal series economic program enacted united state 1933 1936,0,0.36279243
9781,922,what was fdr's new deal,new constraint safeguard banking industry,involved presidential executive order law passed congress first term president franklin d. roosevelt,0,0.35002172
9782,922,what was fdr's new deal,new constraint safeguard banking industry,program response great depression focused historian call `` 3 r `` relief recovery reform,0,0.3291787
9783,922,what was fdr's new deal,new constraint safeguard banking industry,relief unemployed poor recovery economy normal level reform financial system prevent repeat depression,0,0.33323947
9784,922,what was fdr's new deal,new constraint safeguard banking industry,new deal produced political realignment making democratic party majority well party held white house seven nine presidential term 1933 1969 base liberal idea white south traditional democrat big city machine newly empowered labor union ethnic minority,0,0.102790624
9785,922,what was fdr's new deal,new constraint safeguard banking industry,republican split conservative opposing entire new deal enemy business growth liberal accepting promising make efficient,0,0.33392063
9786,922,what was fdr's new deal,new constraint safeguard banking industry,realignment crystallized new deal coalition dominated presidential election 1960s opposition conservative coalition largely controlled congress 1937 1963,0,0.23225388
9787,922,what was fdr's new deal,new constraint safeguard banking industry,1936 term `` liberal `` typically used supporter new deal `` conservative `` opponent,0,0.34444892
9788,922,what was fdr's new deal,new constraint safeguard banking industry,1934 1938 roosevelt assisted endeavour `` pro-spender `` majority congress drawn two-party competitive non-machine progressive left party district,0,0.23271367
9789,922,what was fdr's new deal,new constraint safeguard banking industry,noted alexander hick `` roosevelt backed rare non-southern democrat majority -- 270 non-southern democrat representative 71 non-southern democrat senator -- spelled second new deal reform ``,0,0.17661306
9790,922,what was fdr's new deal,new constraint safeguard banking industry,many historian distinguish `` first new deal `` 1933-34 `` second new deal `` 1935-38 second one liberal controversial,0,0.40614736
9791,922,what was fdr's new deal,new constraint safeguard banking industry,`` first new deal `` 1933-34 dealt diverse group banking railroad industry farming demanded help economic survival,0,0.39003327
9792,922,what was fdr's new deal,new constraint safeguard banking industry,federal emergency relief administration instance provided 500 million relief operation state city short-lived cwa civil work administration gave locality money operate make-work project 1933-34,0,0.2577203
9793,922,what was fdr's new deal,new constraint safeguard banking industry,`` second new deal `` 1935-38 included wagner act promote labor union work progress administration wpa relief program made federal government far largest single employer nation social security act new program aid tenant farmer migrant worker,0,0.25905588
9794,922,what was fdr's new deal,new constraint safeguard banking industry,final major item new deal legislation creation united state housing authority farm security administration 1937 fair labor standard act 1938 set maximum hour minimum wage category worker,0,0.27777153
9795,922,what was fdr's new deal,new constraint safeguard banking industry,economic downturn 1937-38 bitter split afl cio labor union led major republican gain congress 1938,0,0.30150717
9796,922,what was fdr's new deal,new constraint safeguard banking industry,conservative republican democrat congress joined informal conservative coalition,0,0.307395
9797,922,what was fdr's new deal,new constraint safeguard banking industry,1942-43 shut relief program wpa ccc blocked major liberal proposal,0,0.37006685
9798,922,what was fdr's new deal,new constraint safeguard banking industry,roosevelt turned attention war effort reelection 1940 1944,0,0.20075616
9799,922,what was fdr's new deal,new constraint safeguard banking industry,supreme court declared national recovery administration nra first version agricultural adjustment act aaa unconstitutional however aaa rewritten upheld,0,0.27251709
9800,922,what was fdr's new deal,new constraint safeguard banking industry,first republican president elected fdr dwight d. eisenhower 1953-61 left new deal largely intact even expanding area,0,0.29430878
9801,922,what was fdr's new deal,new constraint safeguard banking industry,1960s lyndon b. johnson 's great society used new deal inspiration dramatic expansion liberal program republican richard m. nixon generally retained,0,0.29640487
9802,922,what was fdr's new deal,new constraint safeguard banking industry,1974 however call deregulation economy gained bipartisan support,0,0.45774323
9803,922,what was fdr's new deal,new constraint safeguard banking industry,new deal regulation banking glass-steagall act suspended 1990s,0,0.6116433
9804,922,what was fdr's new deal,new constraint safeguard banking industry,many new deal program remain active still operating original name including federal deposit insurance corporation fdic federal crop insurance corporation fcic federal housing administration fha tennessee valley authority tva,0,0.28135476
9805,922,what was fdr's new deal,new constraint safeguard banking industry,largest program still existence today social security system security exchange commission sec,0,0.4273659
9806,923,what is steam by valve corporation,video game digital distribution service storefront,steam digital distribution digital right management multiplayer communication platform developed valve corporation,1,0.58944416
9807,923,what is steam by valve corporation,video game digital distribution service storefront,used distribute game related medium online small independent developer larger software house october 2012 valve expanded service include non-gaming software,0,0.42641822
9808,923,what is steam by valve corporation,video game digital distribution service storefront,steam provides user installation automatic management software across multiple computer community feature friend list group cloud saving in-game voice chat functionality,0,0.39963046
9809,923,what is steam by valve corporation,video game digital distribution service storefront,software provides freely available application programming interface steamworks developer take advantage integrate many steam 's function within software product including copy protection networking matchmaking in-game achievement micro-transactions support user-created content steam workshop,0,0.4010342
9810,923,what is steam by valve corporation,video game digital distribution service storefront,though initially developed use microsoft window client expanded include o x linux version client limited functionality playstation 3 console io android mobile device,0,0.37159514
9811,923,what is steam by valve corporation,video game digital distribution service storefront,addition central hub gaming software valve created version steam altered functionality used school educational software including modified version portal 2 teaching science critical thinking lesson,0,0.4013592
9812,923,what is steam by valve corporation,video game digital distribution service storefront,nearly 2000 game available steam 54 million active user account,0,0.31854135
9813,923,what is steam by valve corporation,video game digital distribution service storefront,january 2013 steam seen 6.6 million concurrent player,0,0.27263382
9814,923,what is steam by valve corporation,video game digital distribution service storefront,steam estimated 50-70 share digital distribution market video game,0,0.6689617
9815,923,what is steam by valve corporation,video game digital distribution service storefront,steam logo stylised left-side fly-crank rod walschaerts valve gear steam locomotive,0,0.38566685
9816,924,what is spongebob's real address,little st. james,spongebob squarepants often referred simply spongebob american animated television series created animator stephen hillenburg,0,0.17704946
9817,924,what is spongebob's real address,little st. james,much series center exploit adventure title character various friend underwater city bikini bottom,0,-0.002749676
9818,924,what is spongebob's real address,little st. james,series popularity prompted release medium franchise contributing position nickelodeon 's highest rated show distributed property mtv network among nicktoons watched show,0,-0.1198115
9819,924,what is spongebob's real address,little st. james,listed 15th ign 's top 100 animated series list,0,0.22362229
9820,924,what is spongebob's real address,little st. james,rocko 's modern life ended 1996 hillenburg began working spongebob squarepants,0,0.09739969
9821,924,what is spongebob's real address,little st. james,teamed several nickelodeon veteran rocko crew member including creative director derek drymon action league hey arnold rocko 's modern life writer director sherm cohen dan povenmire writer tim hill actor writer martin olson animation director alan smart rocko 's modern life story editor merriwether williams angry beaver worked series first season switched spongebob squarepants july 1999,0,-0.15583374
9822,924,what is spongebob's real address,little st. james,voice character spongebob hillenburg approached tom kenny worked rocko 's modern life,0,0.21887639
9823,924,what is spongebob's real address,little st. james,steve described spongebob childlike naive kenny said interview,0,0.30008966
9824,924,what is spongebob's real address,little st. james,think stan laurel jerry lewis kind child-man,0,0.5986079
9825,924,what is spongebob's real address,little st. james,kind like munchkin quite kind like kid charlie brown child ' voice tv show,0,0.15963541
9826,924,what is spongebob's real address,little st. james,quite adult quite kid,0,0.49231708
9827,924,what is spongebob's real address,little st. james,originally spongebob named spongeboy name already use,0,0.37780997
9828,924,what is spongebob's real address,little st. james,discovered voice-acting original seven-minute pilot recorded 1997,0,0.2173321
9829,924,what is spongebob's real address,little st. james,nickelodeon legal department discovered name already use mop product,0,0.15725747
