,Group_NR,Question,Sentence,Answer,Label,Similarity_score
7113,681,what two empires fought to control afghanistan,british russian empire,population around 30 million inhabiting area approximately making 42nd populous 41st largest nation world,0,0.18258831
7114,681,what two empires fought to control afghanistan,british russian empire,bordered pakistan south east iran west turkmenistan uzbekistan tajikistan north china far northeast,0,0.21535026
7115,681,what two empires fought to control afghanistan,british russian empire,afghanistan ancient focal point silk road human migration,0,0.21921685
7116,681,what two empires fought to control afghanistan,british russian empire,archaeologist found evidence human habitation far back middle paleolithic,0,0.03915173
7117,681,what two empires fought to control afghanistan,british russian empire,"urban civilization may begun area early 3,000 2,000 bce",0,0.04496654
7118,681,what two empires fought to control afghanistan,british russian empire,sitting important geostrategic location connects middle east culture central asia indian subcontinent land home various people age witnessed many military campaign notably alexander great genghis khan modern era western force,0,0.26398611
7119,681,what two empires fought to control afghanistan,british russian empire,land also served source grecobactrians kushans hephthalites saffarids ghaznavids ghorids khiljis timurids mughals durranis others risen form major empire,0,0.35636875
7120,681,what two empires fought to control afghanistan,british russian empire,political history modern state afghanistan begin 1709 hotaki dynasty established kandahar followed ahmad shah durrani s rise power 1747,0,0.27979618
7121,681,what two empires fought to control afghanistan,british russian empire,late 19th century afghanistan became buffer state  great game  british russian empire,1,0.60602123
7122,681,what two empires fought to control afghanistan,british russian empire,following 1919 angloafghan war king amanullah began european style modernization country stopped ultraconservatives,0,0.20739028
7123,681,what two empires fought to control afghanistan,british russian empire,cold war withdrawal british neighboring india 1947 united state soviet union began spreading influence afghanistan led bloody war usbacked mujahideen force sovietbacked afghan government million afghan lost life,0,0.38355651
7124,681,what two empires fought to control afghanistan,british russian empire,followed 1990s civil war rise fall extremist taliban government 2001present war,0,0.19497743
7125,681,what two empires fought to control afghanistan,british russian empire,december 2001 united nation security council authorized creation international security assistance force isaf help maintain security afghanistan assist karzai administration,0,0.18367171
7126,681,what two empires fought to control afghanistan,british russian empire,three decade war made afghanistan one world s dangerous country including largest producer refugee asylum seeker,0,0.23324487
7127,681,what two empires fought to control afghanistan,british russian empire,international community rebuilding wartorn afghanistan terrorist group haqqani network hezbi islami actively involved nationwide taliban led insurgency includes hundred assassination suicide attack,0,0.13210644
7128,681,what two empires fought to control afghanistan,british russian empire,according united nation insurgent responsible 80 civilian casualty 2011 2012,0,0.06582290
7129,682,what triggered the civil war,issue slavery,american civil war acw also known war state simply civil war see naming civil war fought 1861 1865 united state  union   north  several southern slave state declared secession formed confederate state america  confederacy   south ,0,0.19169313
7130,682,what triggered the civil war,issue slavery,war origin issue slavery especially extension slavery western territory,1,0.66273397
7131,682,what triggered the civil war,issue slavery,foreign power intervene,0,0.25971517
7132,682,what triggered the civil war,issue slavery,"four year bloody combat left 600,000 soldier dead destroyed much south s infrastructure confederacy collapsed slavery abolished difficult reconstruction process restoring national unity guaranteeing right freed slave began",0,0.49410978
7133,682,what triggered the civil war,issue slavery,1860 presidential election republican led abraham lincoln opposed expanding slavery united state territory,0,0.42806751
7134,682,what triggered the civil war,issue slavery,lincoln inauguration march 4 1861 seven cottonbased slave state formed confederacy,0,0.36746538
7135,682,what triggered the civil war,issue slavery,outgoing democratic president james buchanan incoming republican rejected secession illegal,0,0.22366132
7136,682,what triggered the civil war,issue slavery,lincoln s inaugural address declared administration would initiate civil war,0,0.21215704
7137,682,what triggered the civil war,issue slavery,eight remaining slave state continued reject call secession,0,0.41948795
7138,682,what triggered the civil war,issue slavery,confederate force seized numerous federal fort within territory claimed confederacy,0,0.20314282
7139,682,what triggered the civil war,issue slavery,peace conference failed find compromise side prepared war,0,0.17232135
7140,682,what triggered the civil war,issue slavery,confederate assumed european country dependent  king cotton  would intervene none none recognized new confederate state america,0,0.38913590
7141,682,what triggered the civil war,issue slavery,hostility began april 12 1861 confederate force fired upon fort sumter key fort held union troop south carolina,0,0.20247310
7142,682,what triggered the civil war,issue slavery,lincoln called state provide troop retake fort consequently four slave state joined confederacy bringing total eleven,0,0.33266926
7143,682,what triggered the civil war,issue slavery,union soon controlled border state established naval blockade crippled southern economy,0,0.34069476
7144,682,what triggered the civil war,issue slavery,eastern theater inconclusive 186162,0,0.17516859
7145,682,what triggered the civil war,issue slavery,autumn 1862 confederate campaign maryland union state ended confederate retreat battle antietam dissuading british intervention,0,0.23440078
7146,682,what triggered the civil war,issue slavery,lincoln issued emancipation proclamation made ending slavery war goal,0,0.42288631
7147,682,what triggered the civil war,issue slavery,west summer 1862 union destroyed confederate river navy much western army union vicksburg split confederacy two mississippi river,0,0.24356809
7148,682,what triggered the civil war,issue slavery,1863 robert e. lee s confederate incursion north ended battle gettysburg,0,0.22141558
7149,682,what triggered the civil war,issue slavery,western success led ulysses s. grant command union army 1864,0,0.22384535
7150,682,what triggered the civil war,issue slavery,western theater william t. sherman drove east capture atlanta marched sea destroying confederate infrastructure along way,0,0.16959000
7151,682,what triggered the civil war,issue slavery,union marshaled resource manpower attack confederacy direction could afford fight battle attrition overland campaign towards richmond confederate capital,0,0.32453221
7152,682,what triggered the civil war,issue slavery,defending confederate army failed leading lee s surrender grant appomattox court house april 9 1865,0,0.24344255
7153,682,what triggered the civil war,issue slavery,american civil war one earliest true industrial war,0,0.33251381
7154,682,what triggered the civil war,issue slavery,railroad telegraph steamship massproduced weapon employed extensively,0,0.11232171
7155,682,what triggered the civil war,issue slavery,mobilization civilian factory mine shipyard bank transportation food supply foreshadowed world war,0,0.24604669
7156,682,what triggered the civil war,issue slavery,"remains deadliest war american history resulting death estimated 750,000 soldier undetermined number civilian casualty",0,0.12294610
7157,682,what triggered the civil war,issue slavery,historian john huddleston estimate death toll ten percent northern male 2045 year old 30 percent southern white male aged 1840,0,0.26236165
7158,683,what is a store confectioner,assortment sweet,freak lunchbox candy store halifax nova scotia,0,0.29457951
7159,683,what is a store confectioner,assortment sweet,confectionery store commonly referred sweet shop united kingdom candy store north america lolly shop australia sell confectionery usually targeted child,1,0.40089101
7160,683,what is a store confectioner,assortment sweet,confectionery store filled assortment sweet far larger grocer convenience store could accommodate,1,0.48202032
7161,683,what is a store confectioner,assortment sweet,often offer selection old fashioned treat sweet different country,0,0.37398589
7162,683,what is a store confectioner,assortment sweet,often unchanged layout since inception confectionery known warming nostalgic feel,0,0.19852135
7163,683,what is a store confectioner,assortment sweet,village pateley bridge claim oldest confectionery store england,0,0.13152593
7164,683,what is a store confectioner,assortment sweet,oldest sweet shop england village pateley bridge,0,0.17105986
7165,684,when did qing dynasty begin,1644,qing dynasty also empire great qing great qing last imperial dynasty china ruling 1644 1912 brief abortive restoration 1917,1,0.39137375
7166,684,when did qing dynasty begin,1644,preceded ming dynasty succeeded republic china,0,0.25873047
7167,684,when did qing dynasty begin,1644,dynasty founded jurchen aisin gioro clan contemporary northeastern china,0,0.27107447
7168,684,when did qing dynasty begin,1644,aisin gioro leader nurhachi originally vassal ming emperor began unifying jurchen clan late sixteenth century,0,0.23294911
7169,684,when did qing dynasty begin,1644,1635 nurhachi s son hong taiji could claim constituted single united manchu people began forcing ming liaoning southern manchuria,0,0.24672922
7170,684,when did qing dynasty begin,1644,1644 ming capital beijing sacked peasant revolt led li zicheng former minor ming official became leader peasant revolt proclaimed shun dynasty,0,0.36475456
7171,684,when did qing dynasty begin,1644,last ming ruler chongzhen emperor committed suicide city fell,0,0.16696726
7172,684,when did qing dynasty begin,1644,li zicheng moved ming general wu sangui latter made alliance manchu opened shanhai pas manchurian army,0,0.19882320
7173,684,when did qing dynasty begin,1644,prince dorgon seized control beijing overthrew li zicheng s shortlived shun dynasty,0,0.21476302
7174,684,when did qing dynasty begin,1644,complete pacification china accomplished around 1683 kangxi emperor,0,0.21462002
7175,684,when did qing dynasty begin,1644,course reign qing became highly integrated chinese culture,0,0.24498995
7176,684,when did qing dynasty begin,1644,imperial examination continued han civil servant administered empire alongside manchu one,0,0.16381830
7177,684,when did qing dynasty begin,1644,qing reached height qianlong emperor eighteenth century expanding beyond china s prior later boundary,0,0.25231856
7178,684,when did qing dynasty begin,1644,imperial corruption exemplified minister heshen series rebellion natural disaster defeat war european power gravely weakened qing nineteenth century,0,0.23250738
7179,684,when did qing dynasty begin,1644,unequal treaty provided extraterritoriality removed large area treaty port chinese sovereignty,0,0.08539581
7180,684,when did qing dynasty begin,1644,government attempt modernize selfstrengthening movement late 19th century yielded lasting result,0,0.13582303
7181,684,when did qing dynasty begin,1644,losing first sinojapanese war 18941895 watershed qing government result demonstrated reform modernized japan significantly since meiji restoration 1867 especially compared selfstrengthening movement china,0,0.11297590
7182,684,when did qing dynasty begin,1644,1911 wuchang uprising new army ended overthrow empress dowager longyu infant puyi february 12 1912,0,0.19409457
7183,684,when did qing dynasty begin,1644,despite declaration republic china general would continue fight amongst next several decade warlord era,0,0.07227524
7184,684,when did qing dynasty begin,1644,aisingioro puyi briefly restored power beijing zhang xun july 1917 manchukuo japanese 1932 1945,0,0.18262261
7185,685,who owns youtube,google,youtube videosharing website created three former paypal employee february 2005 user upload view share video,0,0.19395161
7186,685,who owns youtube,google,company based san bruno california us adobe flash video html5 technology display wide variety usergenerated video content including movie clip tv clip music video well amateur content video blogging short original video educational video,0,0.29898909
7187,685,who owns youtube,google,content youtube uploaded individual although medium corporation including cbs bbc vevo hulu organization offer material via site part youtube partnership program,0,0.22769949
7188,685,who owns youtube,google,unregistered user watch video registered user upload unlimited number video,0,0.08790392
7189,685,who owns youtube,google,video considered contain potentially offensive content available registered user least 18 year old,0,0.10595406
7190,685,who owns youtube,google,november 2006 youtube llc bought google u 1.65 billion operates subsidiary google,1,0.36647144
7191,686,what are tires made of,synthetic rubber natural rubber fabric wire along carbon black chemical compound,stacked standing car tire,0,0.23161253
7192,686,what are tires made of,synthetic rubber natural rubber fabric wire along carbon black chemical compound,tire tyre ringshaped covering fit around wheel s rim protect enable better vehicle performance,0,0.17807430
7193,686,what are tires made of,synthetic rubber natural rubber fabric wire along carbon black chemical compound,tire automobile bicycle provide traction vehicle road providing flexible cushion absorbs shock,0,0.26554927
7194,686,what are tires made of,synthetic rubber natural rubber fabric wire along carbon black chemical compound,material modern pneumatic tire synthetic rubber natural rubber fabric wire along carbon black chemical compound,1,0.87723011
7195,686,what are tires made of,synthetic rubber natural rubber fabric wire along carbon black chemical compound,consist tread body,0,0.18333346
7196,686,what are tires made of,synthetic rubber natural rubber fabric wire along carbon black chemical compound,tread provides traction body provides containment quantity compressed air,0,0.19791275
7197,686,what are tires made of,synthetic rubber natural rubber fabric wire along carbon black chemical compound,rubber developed first version tire simply band metal fitted around wooden wheel prevent wear tear,0,0.48859730
7198,686,what are tires made of,synthetic rubber natural rubber fabric wire along carbon black chemical compound,early rubber tire solid pneumatic,0,0.43547726
7199,686,what are tires made of,synthetic rubber natural rubber fabric wire along carbon black chemical compound,today majority tire pneumatic inflatable structure comprising doughnutshaped body cord wire encased rubber generally filled compressed air form inflatable cushion,0,0.38178101
7200,686,what are tires made of,synthetic rubber natural rubber fabric wire along carbon black chemical compound,pneumatic tire used many type vehicle including car bicycle motorcycle truck earthmovers aircraft,0,0.32703230
7201,686,what are tires made of,synthetic rubber natural rubber fabric wire along carbon black chemical compound,metal tire still used locomotive railcar solid rubber polymer tire still used various nonautomotive application caster cart lawnmowers wheelbarrow,0,0.29607201
7202,687,who killed general warren in bunker hill,combat british troop stormed redoubt atop breed 's hill,dr. joseph warren june 11 1741  june 17 1775 american doctor played leading role american patriot organization boston early day american revolution eventually serving president revolutionary massachusetts provincial congress,0,0.12292212
7203,687,who killed general warren in bunker hill,combat british troop stormed redoubt atop breed 's hill,warren enlisted paul revere william dawes april 18 1775 leave boston spread alarm british garrison boston setting raid town concord arrest rebel leader john hancock samuel adam,0,0.25289255
7204,687,who killed general warren in bunker hill,combat british troop stormed redoubt atop breed 's hill,warren participated next day s battle lexington concord commonly considered opening engagement american revolutionary war,0,0.17681560
7205,687,who killed general warren in bunker hill,combat british troop stormed redoubt atop breed 's hill,warren commissioned major general colony s militia shortly june 17 1775 battle bunker hill,0,0.36808845
7206,687,who killed general warren in bunker hill,combat british troop stormed redoubt atop breed 's hill,rather exercising rank warren served battle private soldier killed combat british troop stormed redoubt atop breed s hill,1,0.79579657
7207,687,who killed general warren in bunker hill,combat british troop stormed redoubt atop breed 's hill,death immortalized john trumbull s painting death general warren battle bunker s hill june 17 1775 galvanized rebel force memorialized many place name united state,0,0.28890899
7208,688,where do women ejeculation exactly coming from,paraurethral duct around female urethra,female ejaculation expulsion fluid human female paraurethral duct around female urethra orgasm,1,0.79437125
7209,688,where do women ejeculation exactly coming from,paraurethral duct around female urethra,also known colloquially gushing squirting although considered different phenomenon research publication,0,0.24091779
7210,688,where do women ejeculation exactly coming from,paraurethral duct around female urethra,exact source nature fluid continue topic debate among medical professional also related doubt existence gspot,0,0.11960877
7211,689,who won the women's world cup,japan,fifa woman s world cup international association football competition contested senior woman s national team member federation internationale de football association fifa sport s global governing body,0,0.27288681
7212,689,who won the women's world cup,japan,championship awarded every four year since inaugural tournament 1991,0,0.06208932
7213,689,who won the women's world cup,japan,japan 2011 tournament penalty shootout,1,0.44489703
7214,689,who won the women's world cup,japan,current format tournament involves 16 team competing title venue within host nation period three week  phase often called world cup final,0,0.22050078
7215,689,who won the women's world cup,japan,qualification phase currently take place preceding three year used determine team qualify tournament together host nation,0,0.16239962
7216,689,who won the women's world cup,japan,fifa woman s world cup recognized important international competition woman s football played amongst woman s national football team member state fifa sport s global governing body,0,0.24696451
7217,689,who won the women's world cup,japan,first woman s world cup tournament named woman s world championship held 1991 sixtyone year men s first fifa world cup tournament 1930,0,0.23272237
7218,689,who won the women's world cup,japan,six world cup tournament four different national team,0,0.32643324
7219,689,who won the women's world cup,japan,next world cup hosted canada 2015,0,0.18179919
7220,690,when did texas become a state,1845,texas second populous secondlargest 50 state united state america largest state 48 contiguous united state,0,0.14228599
7221,690,when did texas become a state,1845,geographically located south central part country texas share international border mexican state chihuahua coahuila nuevo leon tamaulipas south border you.s state new mexico west oklahoma north arkansas northeast louisiana east,0,0.09881932
7222,690,when did texas become a state,1845,texas area growing population 26.1 million resident,0,0.14809173
7223,690,when did texas become a state,1845,houston largest city texas fourthlargest united state san antonio second largest state seventh largest united state,0,0.06461228
7224,690,when did texas become a state,1845,dallasfort worth greater houston fourth fifth largest united state metropolitan area respectively,0,0.03927088
7225,690,when did texas become a state,1845,major city include el paso austin  the state capital,0,0.09171271
7226,690,when did texas become a state,1845,texas nicknamed lone star state signify texas former independent republic reminder state s struggle independence mexico,0,0.14581451
7227,690,when did texas become a state,1845, lone star  found texas state flag texas state seal today,0,0.20173302
7228,690,when did texas become a state,1845,due size geologic feature balcones fault texas contains diverse landscape resemble american south southwest,0,-0.00297797
7229,690,when did texas become a state,1845,although texas popularly associated southwestern desert le 10 land area desert,0,0.08768557
7230,690,when did texas become a state,1845,population center located area former prairie grassland forest coastline,0,-0.01487207
7231,690,when did texas become a state,1845,traveling east west one observe terrain range coastal swamp piney wood rolling plain rugged hill finally desert mountain big bend,0,0.01949264
7232,690,when did texas become a state,1845,term  six flag texas  came several nation ruled territory,0,0.16159099
7233,690,when did texas become a state,1845,spain first european country claim area texas,0,0.16124684
7234,690,when did texas become a state,1845,france held shortlived colony texas,0,0.28634194
7235,690,when did texas become a state,1845,mexico controlled territory 1836 texas independence becoming independent republic,0,0.23954418
7236,690,when did texas become a state,1845,1845 joined united state 28th state,1,0.70873797
7237,690,when did texas become a state,1845,state s annexation set chain event caused mexicanamerican war 1846,0,0.30008590
7238,690,when did texas become a state,1845,slave state texas declared secession united state early 1861 joining confederate state america american civil war,0,0.19696525
7239,690,when did texas become a state,1845,war restoration union texas entered long period economic stagnation,0,0.22020669
7240,690,when did texas become a state,1845,one texas industry thrived civil war cattle,0,0.16789657
7241,690,when did texas become a state,1845,due long history center industry texas associated image cowboy,0,0.21644691
7242,690,when did texas become a state,1845,state s economic fortune changed early 20th century oil discovery initiated economic boom state,0,0.22594070
7243,690,when did texas become a state,1845,strong investment university texas developed diversified economy high tech industry mid20th century,0,0.20654386
7244,690,when did texas become a state,1845,2010 share top list fortune 500 company california 57,0,0.11522927
7245,690,when did texas become a state,1845,growing base industry state lead many industry including agriculture petrochemical energy computer electronics aerospace biomedical science,0,0.02313085
7246,690,when did texas become a state,1845,texas led nation export revenue since 2002 secondhighest gross state product,0,0.08377804
7247,691,who owns smirnoff,diageo,smirnoff brand vodka owned produced british company diageo,1,0.47347426
7248,691,who owns smirnoff,diageo,smirnoff brand began vodka distillery founded moscow pyotr arsenievich smirnov 18311898,0,0.06837330
7249,691,who owns smirnoff,diageo,distributed 130 country,0,0.11186858
7250,691,who owns smirnoff,diageo,produced several country including india ireland italy united kingdom united state,0,0.08072500
7251,691,who owns smirnoff,diageo,smirnoff product include vodka flavoured vodka malt beverage,0,0.04642347
7252,691,who owns smirnoff,diageo,march 2006 diageo north america claimed smirnoff vodka bestselling distilled spirit brand world,0,0.28977558
7253,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,matrix 1999 americanaustralian science fiction action film written directed wachowski brother starring keanu reef laurence fishburne carrieanne moss joe pantoliano hugo weaving,1,0.83389366
7254,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,depicts dystopian future reality perceived human actually simulated reality called  matrix  created sentient machine subdue human population body heat electrical activity used energy source,0,0.19813532
7255,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,computer programmer  neo  learns truth drawn rebellion machine involves people freed  dream world ,0,0.14002497
7256,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,matrix known popularizing visual effect known  bullet time  heightened perception certain character represented allowing action within shot progress slowmotion camera s viewpoint appears move scene normal speed,0,0.18718480
7257,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,film example cyberpunk science fiction genre,0,0.26004404
7258,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,contains numerous reference philosophical religious idea prominently pay homage work jean baudrillard s simulacrum simulation lewis carroll s alice s adventure wonderland,0,0.07048551
7259,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,wachowskis approach action scene drew upon admiration japanese animation martial art film film s use fight choreographer wire fu technique hong kong action cinema influential upon subsequent hollywood action film production,0,0.35135919
7260,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,matrix first released united state 1999 grossed 460 million worldwide,0,0.20609191
7261,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,generally wellreceived critic four academy award well accolade including bafta award saturn award,0,0.14144008
7262,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,reviewer praised matrix innovative visual effect cinematography entertainment,0,0.33980760
7263,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,film s premise criticized derivative earlier science fiction work praised intriguing,0,0.24291250
7264,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,action also polarized critic describing impressive others dismissing trite distraction interesting premise,0,0.12954710
7265,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,despite film since appeared list greatest science fiction film 2012 added national film registry preservation,0,0.26368570
7266,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,success film led release two feature film sequel written directed wachowskis matrix reloaded matrix revolution,0,0.52271795
7267,692,who made the matrix,written directed wachowski brother starring keanu reef laurence fishburne carrie-anne moss joe pantoliano hugo weaving,matrix franchise expanded production comic book video game animated short film wachowskis heavily involved,0,0.47296217
7268,693,what are some six sigma tools used,set quality management method including statistical method,oftenused six sigma symbol,0,0.10405976
7269,693,what are some six sigma tools used,set quality management method including statistical method,six sigma set tool strategy process improvement originally developed motorola 1985,0,0.38700923
7270,693,what are some six sigma tools used,set quality management method including statistical method,six sigma became well known jack welch made central focus business strategy general electric 1995 today used different sector industry,0,0.21746552
7271,693,what are some six sigma tools used,set quality management method including statistical method,six sigma seek improve quality process output identifying removing cause defect error minimizing variability manufacturing business process,0,0.48468229
7272,693,what are some six sigma tools used,set quality management method including statistical method,us set quality management method including statistical method creates special infrastructure people within organization  champion   black belt   green belt   orange belt  etc expert complex method,1,0.75165206
7273,693,what are some six sigma tools used,set quality management method including statistical method,six sigma project carried within organization follows defined sequence step quantified value target example process cycle time reduction customer satisfaction reduction pollution cost reduction and/or profit increase,0,0.33504960
7274,693,what are some six sigma tools used,set quality management method including statistical method,term six sigma originated terminology associated manufacturing specifically term associated statistical modeling manufacturing process,0,0.30245295
7275,693,what are some six sigma tools used,set quality management method including statistical method,maturity manufacturing process described sigma rating indicating yield percentage defectfree product creates,0,0.31399941
7276,693,what are some six sigma tools used,set quality management method including statistical method,six sigma process one 99.99966 product manufactured statistically expected free defect 3.4 defect per million although discussed defect level corresponds 4.5 sigma level,0,0.25537857
7277,693,what are some six sigma tools used,set quality management method including statistical method,motorola set goal  six sigma  manufacturing operation goal became byword management engineering practice used achieve,0,0.35354236
7278,694,who wrote serenity prayer,reinhold niebuhr,serenity prayer common name originally untitled prayer american theologian reinhold niebuhr 18921971,1,0.41682458
7279,694,who wrote serenity prayer,reinhold niebuhr,adopted alcoholic anonymous twelvestep program,0,0.04664738
7280,694,who wrote serenity prayer,reinhold niebuhr,bestknown form god grant serenity accept thing change,0,0.11596389
7281,694,who wrote serenity prayer,reinhold niebuhr,courage change thing,0,0.15174799
7282,694,who wrote serenity prayer,reinhold niebuhr,wisdom know difference,0,0.03939214
7283,695,what are the Declaration and Resolves of the First Continental Congress about,similar declaration right grievance,declaration resolve first continental congress also known declaration colonial right declaration right statement adopted first continental congress october 14 1774 response intolerable act passed british parliament,1,0.34195057
7284,695,what are the Declaration and Resolves of the First Continental Congress about,similar declaration right grievance,declaration outlined colonial objection intolerable act listed colonial bill right provided detailed list grievance,1,0.57416856
7285,695,what are the Declaration and Resolves of the First Continental Congress about,similar declaration right grievance,similar declaration right grievance passed stamp act congress decade earlier,1,0.66671813
7286,695,what are the Declaration and Resolves of the First Continental Congress about,similar declaration right grievance,declaration concluded outline congress s plan enter boycott british trade continental association grievance redressed publish address people great britain british america send petition king,0,0.42592168
7287,696,what is a bad beat in poker,subjective term hand player appear strong card nevertheless loses,poker bad beat subjective term hand player appear strong card nevertheless loses,1,0.88157141
7288,696,what is a bad beat in poker,subjective term hand player appear strong card nevertheless loses,often occurs one player bet clearly stronger hand opponent make poor call eventually  hit  win,0,0.53415000
7289,696,what is a bad beat in poker,subjective term hand player appear strong card nevertheless loses,consensus among poker player exactly constitutes bad beat often player disagree whether particular hand bad beat,0,0.52896273
7290,697,what part of beef are rouladen cut from?,topside beef silverside,uncooked rouladen,0,0.16111127
7291,697,what part of beef are rouladen cut from?,topside beef silverside,rouladen rinderroulade singular roulade german meat roulade usually consisting bacon onion mustard pickle wrapped thinly sliced beef cooked,0,0.35790646
7292,697,what part of beef are rouladen cut from?,topside beef silverside,country roulade also known  beef olive ,0,0.35531071
7293,697,what part of beef are rouladen cut from?,topside beef silverside,beef veal used meat though food scholar tend believe original version probably venison pork pork still popular area,0,0.39039144
7294,697,what part of beef are rouladen cut from?,topside beef silverside,beef rouladen know today become popular last century,0,0.39129514
7295,697,what part of beef are rouladen cut from?,topside beef silverside,cut usually topside beef silverside since cheaper cut,1,0.76326680
7296,697,what part of beef are rouladen cut from?,topside beef silverside,expensive version would round steak also known rump steak,0,0.41266918
7297,697,what part of beef are rouladen cut from?,topside beef silverside,meat cut large thin slice,0,0.22503251
7298,697,what part of beef are rouladen cut from?,topside beef silverside,filling mixture smoked cooked pork belly chopped onion chopped pickle gurken time varied adding minced meat sausage meat pine nut mustard,0,0.24189480
7299,697,what part of beef are rouladen cut from?,topside beef silverside,mixture varies region region,0,-0.00895012
7300,697,what part of beef are rouladen cut from?,topside beef silverside,rouladen traditionally served dinner,0,0.24034508
7301,697,what part of beef are rouladen cut from?,topside beef silverside,red wine often served dish,0,0.14947341
7302,698,where does cellular respiration occur,cell organism,typical eukaryotic cell,0,0.65724444
7303,698,where does cellular respiration occur,cell organism,cellular respiration set metabolic reaction process take place cell organism convert biochemical energy nutrient adenosine triphosphate atp release waste product,1,0.35844433
7304,698,where does cellular respiration occur,cell organism,reaction involved respiration catabolic reaction break large molecule smaller one releasing energy process weak socalled  highenergy  bond replaced stronger bond product,0,0.12676486
7305,698,where does cellular respiration occur,cell organism,respiration one key way cell gain useful energy fuel cellular activity,0,0.32670736
7306,698,where does cellular respiration occur,cell organism,cellular respiration considered exothermic redox reaction,0,0.25833505
7307,698,where does cellular respiration occur,cell organism,overall reaction broken many smaller one occurs body redox reaction,0,0.12204504
7308,698,where does cellular respiration occur,cell organism,although technically cellular respiration combustion reaction clearly resemble one occurs living cell,0,0.45175600
7309,698,where does cellular respiration occur,cell organism,difference occurs many separate step,0,0.04270586
7310,698,where does cellular respiration occur,cell organism,overall reaction combustion reaction single reaction comprises combustion reaction,0,0.02537244
7311,698,where does cellular respiration occur,cell organism,nutrient commonly used animal plant cell respiration include sugar amino acid fatty acid common oxidizing agent electron acceptor molecular oxygen o2,0,0.30536753
7312,698,where does cellular respiration occur,cell organism,energy stored atp third phosphate group weakly bonded rest molecule cheaply broken allowing stronger bond form thereby transferring energy use cell used drive process requiring energy including biosynthesis locomotion transportation molecule across cell membrane,0,0.31999731
7313,699,who created massey ferguson,merger massey harris ferguson company farm machinery manufacturer,1928 wallis,0,0.12534457
7314,699,who created massey ferguson,merger massey harris ferguson company farm machinery manufacturer,standardtread 1948 masseyharris 20,0,0.44829610
7315,699,who created massey ferguson,merger massey harris ferguson company farm machinery manufacturer,massey ferguson mf 3660 tractor early 1990s,0,0.68200362
7316,699,who created massey ferguson,merger massey harris ferguson company farm machinery manufacturer,massey ferguson 6490 mid2000s decade,0,0.53537750
7317,699,who created massey ferguson,merger massey harris ferguson company farm machinery manufacturer,massey ferguson limited major agricultural equipment manufacturer based brantford ontario canada purchased agco,0,0.66276681
7318,699,who created massey ferguson,merger massey harris ferguson company farm machinery manufacturer,company formed merger massey harris ferguson company farm machinery manufacturer 1953 creating company massey harris ferguson,1,0.89177120
7319,699,who created massey ferguson,merger massey harris ferguson company farm machinery manufacturer,however 1958 name shortened first time coin brand massey ferguson,0,0.56118298
7320,699,who created massey ferguson,merger massey harris ferguson company farm machinery manufacturer,today company exists brand name used agco remains major seller around world,0,0.35171977
7321,700,what is a lapping machine,two surface rubbed together abrasive,lapping machining process two surface rubbed together abrasive hand movement way machine,1,0.67820805
7322,700,what is a lapping machine,two surface rubbed together abrasive,take two form,0,0.17012164
7323,700,what is a lapping machine,two surface rubbed together abrasive,first type lapping traditionally called grinding typically involves rubbing brittle material glass surface iron glass also known  lap  grinding tool abrasive aluminum oxide jeweller s rouge optician s rouge emery silicon carbide diamond etc .,0,0.38450596
7324,700,what is a lapping machine,two surface rubbed together abrasive,produce microscopic conchoidal fracture abrasive roll two surface remove material,0,0.59288162
7325,700,what is a lapping machine,two surface rubbed together abrasive,form lapping involves softer material pitch ceramic lap  charged  abrasive,0,0.46510726
7326,700,what is a lapping machine,two surface rubbed together abrasive,lap used cut harder material  the workpiece,0,0.27792203
7327,700,what is a lapping machine,two surface rubbed together abrasive,abrasive embeds within softer material hold permit score across cut harder material,0,0.50377041
