,Group_NR,Question,Sentence,Answer,Label,Similarity_score
7541,720,what is a millwright worker,craftsman tradesman engaged construction maintenance machinery,modern millwright work steel material addition wood must often combine skill several skilled trade order successfully fabricate industrial machinery assemble machine pre-fabricated part,0,
7542,720,what is a millwright worker,craftsman tradesman engaged construction maintenance machinery,modern millwright must also able read blueprint schematic aid construction complex system,0,
7543,720,what is a millwright worker,craftsman tradesman engaged construction maintenance machinery,millwright frequently unionized around 45 unionized u although experienced millwright often set independent contractor,0,
7544,721,what the names of destiny's child,beyonce knowles kelly rowland michelle williams,destiny 's child american r b girl group whose final perhaps recognizable line-up comprised beyonce knowles kelly rowland michelle williams,1,
7545,721,what the names of destiny's child,beyonce knowles kelly rowland michelle williams,formed 1990 houston texas destiny 's child member began musical endeavor girl 's tyme comprising among others knowles rowland latavia roberson letoya luckett,0,
7546,721,what the names of destiny's child,beyonce knowles kelly rowland michelle williams,year limited success signed columbia record destiny 's child,0,
7547,721,what the names of destiny's child,beyonce knowles kelly rowland michelle williams,destiny 's child launched mainstream recognition following release best-selling second album writing 's wall contained number-one single `` bill bill bill `` `` say name ``,0,
7548,721,what the names of destiny's child,beyonce knowles kelly rowland michelle williams,despite critical commercial success group plagued internal conflict legal turmoil roberson luckett attempted split group 's manager mathew knowles citing favoritism knowles rowland daughter niece respectively,0,
7549,721,what the names of destiny's child,beyonce knowles kelly rowland michelle williams,roberson luckett soon replaced williams farrah franklin however 2000 franklin dismissed leaving trio,0,
7550,721,what the names of destiny's child,beyonce knowles kelly rowland michelle williams,third album survivor contains theme public interpreted channel group 's experience contains worldwide hit `` independent woman `` `` survivor `` `` bootylicious ``,0,
7551,721,what the names of destiny's child,beyonce knowles kelly rowland michelle williams,2002 announced hiatus re-united two year later release fourth studio album destiny fulfilled 2004,0,
7552,721,what the names of destiny's child,beyonce knowles kelly rowland michelle williams,destiny 's child sold 50 million record worldwide date,0,
7553,721,what the names of destiny's child,beyonce knowles kelly rowland michelle williams,billboard magazine rank group one greatest musical trio time ninth successful artist/band 2000s placed group 68th all-time hot 100 artist list 2008,0,
7554,722,who created the tourbillon movement?,abraham-louis breguet,stuhrling tourbillon movement,0,
7555,722,who created the tourbillon movement?,abraham-louis breguet,horology tourbillon `` whirlwind `` addition mechanic watch escapement,0,
7556,722,who created the tourbillon movement?,abraham-louis breguet,developed around 1795 french-swiss watchmaker abraham-louis breguet earlier idea english chronometer maker john arnold tourbillon aim counter effect gravity mounting escapement balance wheel rotating cage negate effect gravity timepiece thus escapement stuck certain position,1,
7557,722,who created the tourbillon movement?,abraham-louis breguet,originally attempt improve accuracy tourbillons still included expensive modern watch novelty demonstration watchmaking virtuosity,0,
7558,722,who created the tourbillon movement?,abraham-louis breguet,mechanism usually exposed watch 's face show,0,
7559,723,what is an .msi file,window installer previously known microsoft installer software component used installation maintenance removal software modern microsoft window system,window installer previously known microsoft installer software component used installation maintenance removal software modern microsoft window system,1,
7560,723,what is an .msi file,window installer previously known microsoft installer software component used installation maintenance removal software modern microsoft window system,installation information often file packaged installation package loosely relational database structured com structured storage commonly known `` msi file `` default file extension,0,
7561,723,what is an .msi file,window installer previously known microsoft installer software component used installation maintenance removal software modern microsoft window system,window installer contains significant change predecessor setup api,0,
7562,723,what is an .msi file,window installer previously known microsoft installer software component used installation maintenance removal software modern microsoft window system,new feature include gui framework automatic generation uninstallation sequence,0,
7563,723,what is an .msi file,window installer previously known microsoft installer software component used installation maintenance removal software modern microsoft window system,window installer positioned alternative stand-alone executable installer framework older version installshield nsis,0,
7564,723,what is an .msi file,window installer previously known microsoft installer software component used installation maintenance removal software modern microsoft window system,microsoft encourages third party use window installer basis installation framework synchronize correctly installers keep internal database installed product consistent,0,
7565,723,what is an .msi file,window installer previously known microsoft installer software component used installation maintenance removal software modern microsoft window system,important feature rollback versioning depend consistent internal database reliable operation,0,
7566,723,what is an .msi file,window installer previously known microsoft installer software component used installation maintenance removal software modern microsoft window system,furthermore window installer facilitates principle least privilege performing software installation proxy unprivileged user,0,
7567,724,what year did mexico gain independence from spain,1821,mexican war independence 1810-1821 armed conflict people mexico spanish colonial authority started september 16 1810,1,
7568,724,what year did mexico gain independence from spain,1821,movement became known mexican war independence led mexican-born spaniard mestizo amerindian sought independence spain,0,
7569,724,what year did mexico gain independence from spain,1821,started idealistic peasant rebellion colonial master ended unlikely alliance mexican ex-royalists mexican guerrilla insurgent,0,
7570,725,What are procedure codes terms in coding?,number alphanumeric code used identify specific health intervention taken medical professional,procedure code number alphanumeric code used identify specific health intervention taken medical professional,1,
7571,726,what is a Four Lokos,four loko line alcoholic beverage originally marketed energy drink sold phusion project chicago illinois,four loko line alcoholic beverage originally marketed energy drink sold phusion project chicago illinois,1,
7572,726,what is a Four Lokos,four loko line alcoholic beverage originally marketed energy drink sold phusion project chicago illinois,phusion operates drink four brewing company,0,
7573,726,what is a Four Lokos,four loko line alcoholic beverage originally marketed energy drink sold phusion project chicago illinois,four loko company 's popular beverage debuted united state market 2005,0,
7574,726,what is a Four Lokos,four loko line alcoholic beverage originally marketed energy drink sold phusion project chicago illinois,sold 48 state canada bahamas bolivia honduras europe,0,
7575,726,what is a Four Lokos,four loko line alcoholic beverage originally marketed energy drink sold phusion project chicago illinois,name `` four `` derived original energy drink 's four main ingredient alcohol caffeine taurine guarana,0,
7576,726,what is a Four Lokos,four loko line alcoholic beverage originally marketed energy drink sold phusion project chicago illinois,four branded product object legal ethical health concern related company allegedly marketing underaged purported danger combining alcohol caffeine,0,
7577,726,what is a Four Lokos,four loko line alcoholic beverage originally marketed energy drink sold phusion project chicago illinois,beverage banned several state product reintroduction december 2010 removed caffeine taurine guarana ingredient malt beverage longer marketed energy drink,0,
7578,727,what is a fret on a guitar,raised element neck stringed instrument,neck guitar showing nut background coloured white first four metal fret,0,
7579,727,what is a fret on a guitar,raised element neck stringed instrument,fret raised element neck stringed instrument,1,
7580,727,what is a fret on a guitar,raised element neck stringed instrument,fret usually extend across full width neck,0,
7581,727,what is a fret on a guitar,raised element neck stringed instrument,modern western fretted instrument fret metal strip inserted fingerboard,0,
7582,727,what is a fret on a guitar,raised element neck stringed instrument,historical instrument non-european instrument fret made piece string tied around neck,0,
7583,727,what is a fret on a guitar,raised element neck stringed instrument,fret divide neck fixed segment interval related musical framework,0,
7584,727,what is a fret on a guitar,raised element neck stringed instrument,instrument guitar fret represents one semitone standard western system one octave divided twelve semitone,0,
7585,727,what is a fret on a guitar,raised element neck stringed instrument,fret often used verb meaning simply `` press string behind fret ``,0,
7586,727,what is a fret on a guitar,raised element neck stringed instrument,fretting often refers fret and/or system placement,0,
7587,728,what year was smokey the bear invented,1944,right,0,
7588,728,what year was smokey the bear invented,1944,smokey bear often called smokey bear smokey mascot united state forest service created educate public danger forest fire,0,
7589,728,what year was smokey the bear invented,1944,advertising campaign featuring smokey created 1944 slogan `` smokey say - care prevent 9 10 forest fire ``,1,
7590,728,what year was smokey the bear invented,1944,smokey bear 's later slogan `` remember ...,0,
7591,728,what year was smokey the bear invented,1944,prevent forest fire `` created 1947 ad council,0,
7592,728,what year was smokey the bear invented,1944,april 2001 message updated `` prevent wildfire ``,0,
7593,728,what year was smokey the bear invented,1944,according ad council smokey bear message recognized 95 adult 77 child you.s,0,
7594,728,what year was smokey the bear invented,1944,smokey 's correct name smokey bear,0,
7595,728,what year was smokey the bear invented,1944,1952 songwriter steve nelson jack rollins successful song named `` smokey bear ``,0,
7596,728,what year was smokey the bear invented,1944,pair said `` `` added smokey 's name keep song 's rhythm,0,
7597,728,what year was smokey the bear invented,1944,1950s variant name became widespread popular speech print including least one standard encyclopedia,0,
7598,728,what year was smokey the bear invented,1944,1955 book little golden book series called smokey bear smokey call name book,0,
7599,728,what year was smokey the bear invented,1944,beginning smokey 's name intentionally spelled differently adjective smoky,0,
7600,728,what year was smokey the bear invented,1944,fictional character smokey bear created art critic harold rosenberg administered three entity united state forest service national association state forester ad council,0,
7601,728,what year was smokey the bear invented,1944,smokey bear 's name image protected you.s federal law smokey bear act 1952 16 you.s.c 580 p-2 18 you.s.c 711,0,
7602,729,what is a duvet cover used for,type bedding soft flat bag filled feather wool silk synthetic alternative protected removable cover analogous pillow pillow case,duvet without cover,0,
7603,729,what is a duvet cover used for,type bedding soft flat bag filled feather wool silk synthetic alternative protected removable cover analogous pillow pillow case,duvet french duvet `` `` also known doona australian english continental quilt simply quilt british english usage longer common type bedding soft flat bag filled feather wool silk synthetic alternative protected removable cover analogous pillow pillow case,1,
7604,729,what is a duvet cover used for,type bedding soft flat bag filled feather wool silk synthetic alternative protected removable cover analogous pillow pillow case,duvet originated rural europe made feather eider duck known usefulness thermal insulator,0,
7605,730,who did mr bojangles,jerry jeff walker,1936 song see bojangles harlem,0,
7606,730,who did mr bojangles,jerry jeff walker,mr. bojangles title song originally written recorded american country music artist jerry jeff walker 1968 album title,1,
7607,730,who did mr bojangles,jerry jeff walker,since recorded many artist including american country music band nitty gritty dirt band whose version recorded 1970 album uncle charlie dog teddy issued single rose number nine billboard hot 100 pop chart 1971,0,
7608,730,who did mr bojangles,jerry jeff walker,live version song appeared walker 's 1977 album man must carry 1980 album best jerry jeff walker,0,
7609,731,what is an agents job role in film,defends support promotes interest his/her client,talent agent booking agent person find job actor author film director musician model producer professional athlete writer people various entertainment business,1,
7610,731,what is an agents job role in film,defends support promotes interest his/her client,agent also defends support promotes interest his/her client,1,
7611,731,what is an agents job role in film,defends support promotes interest his/her client,agent produce show due conflict interest,0,
7612,731,what is an agents job role in film,defends support promotes interest his/her client,talent agent must familiar client,0,
7613,731,what is an agents job role in film,defends support promotes interest his/her client,agent know kind work client order match various job,0,
7614,731,what is an agents job role in film,defends support promotes interest his/her client,agent required help artist getting job,0,
7615,731,what is an agents job role in film,defends support promotes interest his/her client,many case casting director business go talent agency find artist looking,0,
7616,731,what is an agents job role in film,defends support promotes interest his/her client,agent paid percentage star 's earnings typically 10,0,
7617,731,what is an agents job role in film,defends support promotes interest his/her client,agent sometimes referred `` 10 percenters ``,0,
7618,731,what is an agents job role in film,defends support promotes interest his/her client,different regulation govern different type agent established artist 's union legal jurisdiction agent operates,0,
7619,731,what is an agents job role in film,defends support promotes interest his/her client,also professional organization license talent agency,0,
7620,731,what is an agents job role in film,defends support promotes interest his/her client,since decline viewership theater 1950s 1960s caused monumental shift studio would produce film thus reducing cost exclusive expensive actor,0,
7621,731,what is an agents job role in film,defends support promotes interest his/her client,actor actress working studio owned one major studio entity able work within time studio,0,
7622,731,what is an agents job role in film,defends support promotes interest his/her client,agent seen necessity instead option,0,
7623,731,what is an agents job role in film,defends support promotes interest his/her client,agent became third party negotiated studio client making service imperative party,0,
7624,731,what is an agents job role in film,defends support promotes interest his/her client,since talent agency working lucrative contract talent agency must licensed special section california labor code call agent `` person corporation engages occupation procuring offering promising attempting procure employment artist artist ``,0,
7625,732,"who discovered the 2 moons of mars,Phobos and Deimos",asaph hall,mar two known moon phobos deimos thought captured asteroid,0,
7626,732,"who discovered the 2 moons of mars,Phobos and Deimos",asaph hall,satellite discovered 1877 asaph hall named character phobos panic/fear deimos terror/dread greek mythology accompanied father are god war battle,1,
7627,732,"who discovered the 2 moons of mars,Phobos and Deimos",asaph hall,are known mar roman,0,
7628,732,"who discovered the 2 moons of mars,Phobos and Deimos",asaph hall,possible mar may moon smaller 50 100 meter dust ring phobos deimos may present none discovered,0,
7629,733,WHAT IS A LAW ENFORCEMENT MURDER BOOK,case file murder investigation,law enforcement parlance term murder book refers case file murder investigation,1,
7630,733,WHAT IS A LAW ENFORCEMENT MURDER BOOK,case file murder investigation,typically murder book include crime scene photograph sketch autopsy forensic report transcript investigator note witness interview,0,
7631,733,WHAT IS A LAW ENFORCEMENT MURDER BOOK,case file murder investigation,murder book encapsulates complete paper trail murder investigation time murder first reported arrest suspect,0,
7632,733,WHAT IS A LAW ENFORCEMENT MURDER BOOK,case file murder investigation,law enforcement agency typically guard murder book carefully unusual civilian given unfettered access kind record especially unsolved case,0,
7633,734,where does angela davis currently work,retired professor,angela yvonne davis born january 26 1944 american political activist scholar author,0,
7634,734,where does angela davis currently work,retired professor,emerged nationally prominent activist radical 1960s leader communist party usa close relation black panther party involvement civil right movement despite never official member party,0,
7635,734,where does angela davis currently work,retired professor,prisoner right among continuing interest founder critical resistance organization working abolish prison-industrial complex,0,
7636,734,where does angela davis currently work,retired professor,retired professor history consciousness department university california santa cruz former director university 's feminist study department,1,
7637,734,where does angela davis currently work,retired professor,research interest feminism african american study critical theory marxism popular music social consciousness philosophy history punishment prison,0,
7638,734,where does angela davis currently work,retired professor,membership communist party led ronald reagan 's request 1969 barred teaching university state california,0,
7639,734,where does angela davis currently work,retired professor,tried acquitted suspected involvement soledad brother august 1970 abduction murder judge harold haley marin county california,0,
7640,734,where does angela davis currently work,retired professor,twice candidate vice president communist party usa ticket 1980s,0,
7641,735,when album love always released,june 17 1997,love always debut album american r b duo k-ci jojo released june 17 1997 mca record,1,
7642,735,when album love always released,june 17 1997,recorded various studio new york los angeles area 1996 1997,0,
7643,735,when album love always released,june 17 1997,produced jojo several others including devante swing james mtume jeff redd,0,
7644,735,when album love always released,june 17 1997,duo originally part jodeci album,0,
7645,735,when album love always released,june 17 1997,album peaked sixth u billboard 200 also appeared international chart,0,
7646,735,when album love always released,june 17 1997,single `` life `` charted number one multiple country four album 's single peaked top 25 u hot r b/hip-hop song new zealand top 40 single,0,
7647,735,when album love always released,june 17 1997,love always received favorably critic praised brother singing ability production,0,
7648,735,when album love always released,june 17 1997,album certified three time platinum recording industry association america riaa gold music canada ifpi sweden,0,
7649,735,when album love always released,june 17 1997,june 1999 sold 2.9 million copy united state,0,
7650,736,who wrote west side story,arthur laurents,west side story american musical book arthur laurents music leonard bernstein lyric stephen sondheim conception choreography jerome robbins,1,
7651,736,who wrote west side story,arthur laurents,inspired william shakespeare 's play romeo juliet,0,
7652,736,who wrote west side story,arthur laurents,story set west 50 west 60 upper west side neighbourhood new york city mid-1950s ethnic blue-collar neighborhood,0,
7653,736,who wrote west side story,arthur laurents,early 1960s much neighbourhood would cleared urban renewal project lincoln center changing neighbourhood 's character,0,
7654,736,who wrote west side story,arthur laurents,musical explores rivalry jet shark two teenage street gang different ethnic background,0,
7655,736,who wrote west side story,arthur laurents,member shark puerto rico taunted jet polish-american working-class group,0,
7656,736,who wrote west side story,arthur laurents,young protagonist tony one jet fall love maria sister bernardo leader shark,0,
7657,736,who wrote west side story,arthur laurents,dark theme sophisticated music extended dance scene focus social problem marked turning point american musical theatre,0,
7658,736,who wrote west side story,arthur laurents,bernstein 's score musical includes `` something coming `` `` maria `` `` america `` `` somewhere `` `` tonight `` `` jet song `` `` feel pretty `` `` boy like `` `` one hand one heart `` `` gee officer krupke `` `` cool ``,0,
7659,736,who wrote west side story,arthur laurents,original 1957 broadway production directed choreographed jerome robbins produced robert e. griffith harold prince marked sondheim 's broadway debut,0,
7660,736,who wrote west side story,arthur laurents,ran 732 performance going tour,0,
7661,736,who wrote west side story,arthur laurents,production nominated six tony award including best musical 1957 award best musical went meredith willson 's music man tony award robbins choreography,0,
7662,736,who wrote west side story,arthur laurents,show even longer-running london production number revival international production,0,
7663,736,who wrote west side story,arthur laurents,play spawned innovative 1961 musical film name directed robert wise robbins starring natalie wood richard beymer rita moreno george chakiris rus tamblyn,0,
7664,736,who wrote west side story,arthur laurents,film ten academy award eleven nomination including best picture,0,
7665,737,who killed robert kennedy,sirhan sirhan,assassination robert francis `` bobby `` kennedy united state senator brother assassinated president john fitzgerald `` jack `` kennedy took place shortly midnight june 5 1968 los angeles california campaign season united state presidential election 1968,0,
7666,737,who killed robert kennedy,sirhan sirhan,winning california south dakota primary election democratic nomination president united state kennedy shot walked kitchen ambassador hotel died good samaritan hospital twenty-six hour later,0,
7667,737,who killed robert kennedy,sirhan sirhan,sirhan sirhan 24-year-old palestinian jordanian immigrant convicted kennedy 's murder serving life sentence crime,1,
7668,737,who killed robert kennedy,sirhan sirhan,sirhan 's lawyer released statement claiming evidence framed,0,
7669,737,who killed robert kennedy,sirhan sirhan,shooting recorded audio tape freelance newspaper reporter aftermath captured film,0,
7670,737,who killed robert kennedy,sirhan sirhan,kennedy 's body lay repose st. patrick 's cathedral new york two day funeral mass held june 8,0,
7671,737,who killed robert kennedy,sirhan sirhan,body interred near brother john arlington national cemetery,0,
7672,737,who killed robert kennedy,sirhan sirhan,death prompted protection presidential candidate united state secret service,0,
7673,737,who killed robert kennedy,sirhan sirhan,hubert humphrey went win democratic nomination presidency ultimately narrowly lost election richard nixon,0,
7674,737,who killed robert kennedy,sirhan sirhan,brother jack 's death bobby 's assassination circumstance surrounding spawned variety conspiracy theory,0,
7675,737,who killed robert kennedy,sirhan sirhan,2013 kennedy remains one two sitting united state senator assassinated huey long,0,
7676,738,who owns hamburger helper,general mill,200px,0,
7677,738,who owns hamburger helper,general mill,hamburger helper line packaged food product primarily consisting boxed pasta bundled packet packet powdered sauce seasoning,0,
7678,738,who owns hamburger helper,general mill,content box combined browned ground beef water milk create complete dish,0,
7679,738,who owns hamburger helper,general mill,product line also feature product starch rice potato instead pasta,0,
7680,738,who owns hamburger helper,general mill,made general mill,1,
7681,738,who owns hamburger helper,general mill,although classic boxed hamburger helper product supply starch item sauce packet variety product include ground beef,0,
7682,738,who owns hamburger helper,general mill,include frozen food line feature brand 's classic variety complete meal kit form frozen ground beef frozen sauce packaged separately noodle bag,0,
7683,738,who owns hamburger helper,general mill,also `` instant `` version hamburger helper containing dehydrated meat noodle seasoning small pouch requiring water added,0,
7684,738,who owns hamburger helper,general mill,hamburger helper mascot `` helping hand `` anthropomorphic animated four fingered left-hand glove appears product 's television commercial package,0,
7685,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,cere seen hubble space telescope,0,
7686,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,dwarf planet asteroid belt,0,
7687,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,pluto approximate true colour based hubble space telescope albedo data,0,
7688,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,haumea moon hi ` iaka namaka artist 's conception,0,
7689,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,makemake artist 's conception,0,
7690,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,eris moon dysnomia seen hubble space telescope,0,
7691,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,dwarf planet planetary-mass object neither planet satellite,1,
7692,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,explicitly international astronomical union iau defines dwarf planet celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,1,
7693,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,term dwarf planet adopted 2006 part three-way categorization body orbiting sun brought increase discovery trans-neptunian object rivaled pluto size finally precipitated discovery even massive object eris,0,
7694,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,classification state body large enough cleared neighbourhood orbit defined planet massive enough rounded gravity defined small solar system body,0,
7695,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,dwarf planet come,0,
7696,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,exclusion dwarf planet roster planet iau praised criticized said `` right decision `` mike brown discovered new dwarf planet rejected alan stern coined term dwarf planet 1990,0,
7697,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,iau currently recognizes five dwarf planet solar system pluto,0,
7698,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,however two body cere pluto observed enough detail demonstrate fit definition,0,
7699,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,eris accepted dwarf planet massive pluto,0,
7700,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,iau subsequently decided unnamed trans-neptunian object absolute magnitude brighter +1 hence diameter > =838 km assuming geometric albedo < =1 named assumption dwarf planet,0,
7701,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,two object known time makemake haumea went naming procedure declared dwarf planet,0,
7702,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,suspected another hundred known object solar system dwarf planet,0,
7703,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,"estimate 200 dwarf planet may found entire region known kuiper belt explored number may exceed 10,000 object scattered outside kuiper belt considered",0,
7704,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,individual astronomer recognize several august 2011 mike brown published list 390 candidate object ranging `` nearly certain `` `` possible `` dwarf planet,0,
7705,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,brown identifies nine known object - five accepted iau plus - `` virtually certain `` another two dozen highly likely probably hundred object total,0,
7706,739,what makes a dwarf planet,celestial body direct orbit sun massive enough shape controlled gravitation unlike planet cleared orbital region object,classification body planetary system characteristic dwarf planet addressed,0,
7707,740,when did jack lalanne die,january 23 2011,francois henri `` jack `` lalanne september 26 1914 january 23 2011 american fitness exercise nutritional expert motivational speaker sometimes called `` godfather fitness `` `` first fitness superhero ``,1,
7708,740,when did jack lalanne die,january 23 2011,described `` sugarholic `` `` junk food junkie `` 15,0,
7709,740,when did jack lalanne die,january 23 2011,also behavioral problem `` turned life around `` listening public lecture paul bragg well-known nutrition speaker,0,
7710,740,when did jack lalanne die,january 23 2011,career came believe country 's overall health depended health population writing `` physical culture nutrition -- salvation america ``,0,
7711,740,when did jack lalanne die,january 23 2011,decade health fitness began promoted celebrity like jane fonda richard simmons lalanne already widely recognized publicly preaching health benefit regular exercise good diet,0,
7712,740,when did jack lalanne die,january 23 2011,published numerous book fitness hosted fitness television show 1953 1985,0,
7713,740,when did jack lalanne die,january 23 2011,early 1936 age 21 opened one nation 's first fitness gym oakland california became prototype dozen similar gym using name,0,
7714,740,when did jack lalanne die,january 23 2011,one 1950s television exercise program aimed toward woman also encouraged join health club,0,
7715,740,when did jack lalanne die,january 23 2011,invented number exercise machine including leg-extension pulley device,0,
7716,740,when did jack lalanne die,january 23 2011,besides producing series video coached elderly disabled forgo exercise believing would enable enhance strength,0,
7717,740,when did jack lalanne die,january 23 2011,lalanne also gained recognition success bodybuilder well prodigious feat strength,0,
7718,740,when did jack lalanne die,january 23 2011,arnold schwarzenegger stated `` jack lalanne 's animal `` lalanne 54 beat 21-year-old schwarzenegger `` badly `` informal contest,0,
7719,740,when did jack lalanne die,january 23 2011,occasion lalanne 's death schwarzenegger credited lalanne `` apostle fitness `` inspiring `` billion world live healthier life `` governor california earlier placed governor 's council physical fitness,0,
7720,740,when did jack lalanne die,january 23 2011,steve reef credited lalanne inspiration build muscular physique keeping slim waist,0,
7721,740,when did jack lalanne die,january 23 2011,inducted california hall fame star hollywood walk fame,0,
7722,741,where does Penelope Cruz come from?,municipality alcobendas spain,penelope cruz sanchez born april 28 1974 spanish actress,0,
7723,741,where does Penelope Cruz come from?,municipality alcobendas spain,signed agent age 15 made acting debut 16 television feature film debut following year jamon jamon 1992 critical acclaim,0,
7724,741,where does Penelope Cruz come from?,municipality alcobendas spain,subsequent role 1990s 2000s included open eye 1997 hi-lo country 1999 girl dream 2000 woman top 2000,0,
7725,741,where does Penelope Cruz come from?,municipality alcobendas spain,cruz achieved recognition lead role 2001 film vanilla sky blow,0,
7726,741,where does Penelope Cruz come from?,municipality alcobendas spain,since built successful career appearing film wide range genre including comedy waking reno 2002 thriller gothika 2003 christmas movie noel 2004 action adventure sahara 2005,0,
7727,741,where does Penelope Cruz come from?,municipality alcobendas spain,received critical acclaim role volver 2006 nine 2009 receiving golden globe academy award nomination,0,
7728,741,where does Penelope Cruz come from?,municipality alcobendas spain,academy award best supporting actress 2008 vicky cristina barcelona,0,
7729,741,where does Penelope Cruz come from?,municipality alcobendas spain,first spanish actress history receive academy award first spanish actress receive star hollywood walk fame,0,
7730,741,where does Penelope Cruz come from?,municipality alcobendas spain,cruz modeled company mango ralph lauren l'oreal,0,
7731,741,where does Penelope Cruz come from?,municipality alcobendas spain,penelope younger sister monica cruz designed item mango,0,
7732,741,where does Penelope Cruz come from?,municipality alcobendas spain,donated time money charity,0,
7733,741,where does Penelope Cruz come from?,municipality alcobendas spain,cruz volunteered uganda india spent one week working mother teresa donated salary help fund late nun 's mission,0,
7734,741,where does Penelope Cruz come from?,municipality alcobendas spain,wax sculpture cruz placed premier spot grevin wax museum paris,0,
7735,742,who made the original care bears,american greeting,care bear character created american greeting 1981 use greeting card,1,
7736,742,who made the original care bears,american greeting,original artwork card painted artist elena kucharik,0,
7737,742,who made the original care bears,american greeting,1983 kenner turned care bear plush teddy bear,0,
7738,742,who made the original care bears,american greeting,care bear appeared tv special called care bear land without feeling 1983 care bear battle freeze machine 1984,0,
7739,742,who made the original care bears,american greeting,also television series 1985 1988 addition three feature film care bear movie 1985 care bear movie ii new generation 1986 care bear adventure wonderland 1987,0,
7740,742,who made the original care bears,american greeting,care bear come different color specialized insignia belly represents duty personality,0,
7741,742,who made the original care bears,american greeting,insignia known `` tummy symbol ``,0,
7742,742,who made the original care bears,american greeting,however movie care bear oopsy renamed `` belly badge ``,0,
7743,742,who made the original care bears,american greeting,adding care bear family `` care bear cousin `` feature lion rabbit penguin raccoon animal created style teddy bear,0,
7744,742,who made the original care bears,american greeting,2002 bear reintroduced new toy,0,
7745,742,who made the original care bears,american greeting,made play-along toy new toy offered feature illuminated belly upon touch aerobic bear glow-in-the-dark bear,0,
7746,742,who made the original care bears,american greeting,part comeback bear appeared two computer-animated movie care bear journey joke-a-lot 2004 care bear big wish movie 2005,0,
7747,742,who made the original care bears,american greeting,2007 franchise celebrated 25th anniversary another relaunch took place well release care bear oopsy,0,
7748,742,who made the original care bears,american greeting,mid-2011 ag announced revival tv animated series titled `` care bear welcome care-a-lot ``,0,
7749,742,who made the original care bears,american greeting,premiere series utilizes `` 30 year caring ``,0,
7750,742,who made the original care bears,american greeting,premiered hub june 2 2012,0,
7751,742,who made the original care bears,american greeting,2013 care bear merchandise still marketed,0,
7752,742,who made the original care bears,american greeting,2008 2009 canada 's cookie jar group france 's moonscoop group attempted acquire franchise agc apparent success,0,
7753,743,what states does interstate 70 travel through,cove fort utah park ride near baltimore maryland,interstate 70 i-70 interstate highway united state run interstate 15 near cove fort utah park ride near baltimore maryland,1,
7754,743,what states does interstate 70 travel through,cove fort utah park ride near baltimore maryland,first interstate highway project united state,0,
7755,743,what states does interstate 70 travel through,cove fort utah park ride near baltimore maryland,i-70 approximately trace path you.s route 40 also old national road east rocky mountain,0,
7756,743,what states does interstate 70 travel through,cove fort utah park ride near baltimore maryland,west rockies route i-70 derived multiple source,0,
7757,743,what states does interstate 70 travel through,cove fort utah park ride near baltimore maryland,i-70 fifth longest interstate highway i-90 i-80 i-40 i-10,0,
7758,743,what states does interstate 70 travel through,cove fort utah park ride near baltimore maryland,construction i-70 colorado utah considered engineering marvel route pass eisenhower tunnel glenwood canyon san rafael swell,0,
7759,743,what states does interstate 70 travel through,cove fort utah park ride near baltimore maryland,eisenhower tunnel highest point along interstate highway system elevation,0,
