,Group_NR,Question,Sentence,Answer,Label,Similarity_score
7873,753,who has brad pitt dated,gwyneth paltrow pitt married actress jennifer aniston,since beginning relationship jolie become increasingly involved social issue united state internationally,0,0.22057293986662196
7874,754,what is a dogs classification,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,1,1.0
7875,754,what is a dogs classification,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,term `` domestic dog `` generally used domesticated feral variety,0,0.44232237097284005
7876,754,what is a dogs classification,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,dog first animal domesticated widely kept working hunting pet animal human history,0,0.5748564353459883
7877,754,what is a dogs classification,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,word `` dog `` may also mean male canine specie opposed word `` bitch `` female specie,0,0.34557301128149914
7878,754,what is a dogs classification,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,"mtdna evidence show evolutionary split modern dog 's lineage modern wolf 's lineage around 100,000 year ago oldest fossil specimen genetically linked modern dog 's lineage date approximately 33,000-36,000 year ago",0,0.4609759174302923
7879,754,what is a dogs classification,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,dog value early human hunter-gatherer led quickly becoming ubiquitous across world culture,0,0.392905925983634
7880,754,what is a dogs classification,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,dog perform many role people hunting herding pulling load protection assisting police military companionship recently aiding handicapped individual,0,0.394692801199248
7881,754,what is a dogs classification,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,impact human society given nickname `` man 's best friend `` western world,0,0.2659299565272777
7882,754,what is a dogs classification,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,culture dog also source meat,0,0.44650845661356675
7883,754,what is a dogs classification,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,2001 estimated 400 million dog world,0,0.2733748256665403
7884,754,what is a dogs classification,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,breed dog hundred year old artificially selected particular morphology behavior people specific functional role,0,0.476469502261112
7885,754,what is a dogs classification,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,selective breeding dog developed hundred varied breed show behavioral morphological variation land mammal,0,0.5838417696319648
7886,754,what is a dogs classification,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,example height measured withers range chihuahua irish wolfhound color varies white gray usually called `` blue `` black brown light tan dark `` red `` `` chocolate `` wide variation pattern coat short long coarse-haired wool-like straight curly smooth,0,0.3010698095779274
7887,754,what is a dogs classification,domestic dog canis lupus familiaris subspecies gray wolf canis lupus member canidae family mammalian order carnivora,common breed would coat,0,0.5244718400838203
7888,755,what year was President kennedy president?,1961 death 1963,john fitzgerald `` jack `` kennedy may 29 1917 - november 22 1963 often referred initial jfk 35th president united state serving 1961 death 1963,1,0.6894894403766242
7889,755,what year was President kennedy president?,1961 death 1963,military service commander motor torpedo boat pt-109 pt-59 world war ii south pacific kennedy represented massachusetts 11th congressional district you.s house representative 1947 1953 democrat,0,0.5132154877282742
7890,755,what year was President kennedy president?,1961 death 1963,thereafter served you.s senate 1953 1960,0,0.7702166999202673
7891,755,what year was President kennedy president?,1961 death 1963,kennedy defeated vice president republican candidate richard nixon 1960 you.s presidential election,0,0.4611982865199033
7892,755,what year was President kennedy president?,1961 death 1963,43 year age youngest elected office second-youngest president theodore roosevelt first person born 20th century serve president,0,0.5194251915584098
7893,755,what year was President kennedy president?,1961 death 1963,catholic kennedy non- protestant president president pulitzer prize,0,0.3181976132019134
7894,755,what year was President kennedy president?,1961 death 1963,event presidency included bay pig invasion cuban missile crisis building berlin wall space race african-american civil right movement early stage vietnam war,0,0.3971657930551526
7895,755,what year was President kennedy president?,1961 death 1963,therein kennedy increased number military adviser special operation force helicopter effort curb spread communism south east asia,0,0.34831653364922865
7896,755,what year was President kennedy president?,1961 death 1963,kennedy administration adopted policy strategic hamlet program implemented south vietnamese government,0,0.31269154445247
7897,755,what year was President kennedy president?,1961 death 1963,involved certain forced relocation village internment segregation rural south vietnamese northern southern communist insurgent,0,0.3439399143576119
7898,755,what year was President kennedy president?,1961 death 1963,kennedy assassinated november 22 1963 dallas texas,0,0.5464473429607276
7899,755,what year was President kennedy president?,1961 death 1963,lee harvey oswald charged crime shot killed jack ruby two day later trial could take place,0,0.410778347730227
7900,755,what year was President kennedy president?,1961 death 1963,fbi warren commission officially concluded oswald lone assassin,0,0.3457326519432401
7901,755,what year was President kennedy president?,1961 death 1963,however united state house select committee assassination hsca concluded investigation flawed kennedy probably assassinated result conspiracy,0,0.4679880716987552
7902,755,what year was President kennedy president?,1961 death 1963,however abc news investigation kennedy assassination beyond conspiracy confirmed finding warren commission concluded oswald acted alone,0,0.4066967450934915
7903,755,what year was President kennedy president?,1961 death 1963,kennedy 's controversial department defense tfx fighter bomber program led congressional investigation lasted 1963 1970,0,0.580893164564886
7904,755,what year was President kennedy president?,1961 death 1963,since 1960s information concerning kennedy 's private life come light,0,0.4634077258168276
7905,755,what year was President kennedy president?,1961 death 1963,detail kennedy 's health problem struggled become better known especially since 1990s,0,0.36936907794371454
7906,755,what year was President kennedy president?,1961 death 1963,although initially kept secret general public report kennedy 's philandering garnered much press,0,0.38029029811942555
7907,755,what year was President kennedy president?,1961 death 1963,kennedy rank highly public opinion rating you.s president,0,0.30972337362775876
7908,756,who owns popeyes chicken,sandy spring,popeyes louisiana kitchen chain fried chicken fast food restaurant founded 1972 new orleans louisiana,0,0.4030153808372515
7909,756,who owns popeyes chicken,sandy spring,often referred popeyes sometimes popeyes chicken biscuit popeyes chicken seafood acquired sandy spring georgia -based afc enterprise originally america 's favorite chicken company 1993,1,0.47906459046859373
7910,756,who owns popeyes chicken,sandy spring,"according company press release dated june 29 2007 popeyes second-largest `` quick-service chicken restaurant group measured number unit `` 1,800 restaurant 40 state district columbia 22 country worldwide including turkey northern cyprus bahrain china hong kong iraq indonesia jordan kuwait united arab emirate japan malaysia saudi arabia south korea singapore canada jamaica guyana suriname mexico trinidad puerto rico honduras vietnam panama peru costa rica",0,0.40844957096573126
7911,756,who owns popeyes chicken,sandy spring,thirty location company-owned rest franchised,0,0.30530710781687687
7912,757,what nationality is wendy williams,american,wendy williams hunter born wendy joan williams july 18 1964 american medium personality actress author,1,0.6607406266200591
7913,757,what nationality is wendy williams,american,host syndicated television talk show wendy williams show,0,0.43835515050146334
7914,757,what nationality is wendy williams,american,prior television williams `` shock jockette `` several radio show,0,0.3881107946832439
7915,757,what nationality is wendy williams,american,williams gained notoriety on-air spat celebrity,0,0.4155611430991274
7916,757,what nationality is wendy williams,american,subject 2006 vh1 reality tv series called wendy williams experience broadcast event surrounding radio show,0,0.48808284493668674
7917,757,what nationality is wendy williams,american,written autobiography several book created product line called adorn wendy williams,0,0.4457437432112565
7918,758,who said give me liberty or give me death,patrick henry,patrick henry `` treason `` speech house burgess 1851 painting peter f. rothermel,1,0.6304500845947527
7919,758,who said give me liberty or give me death,patrick henry,give liberty give death quotation attributed patrick henry speech made virginia convention,1,0.568427485171308
7920,758,who said give me liberty or give me death,patrick henry,day st. john 's church richmond virginia credited swung balance convincing virginia house burgess pas resolution delivering virginia troop revolutionary war,0,0.5388243506287111
7921,758,who said give me liberty or give me death,patrick henry,among delegate convention future u president thomas jefferson george washington,0,0.6017398719390502
7922,759,what president was theodore roosevelt,26th president united state 1901-1909,theodore `` t.r ``,0,0.2156587316450213
7923,759,what president was theodore roosevelt,26th president united state 1901-1909,roosevelt jr. october 27 1858 -- january 6 1919 26th president united state 1901-1909,1,0.902978228127143
7924,759,what president was theodore roosevelt,26th president united state 1901-1909,noted exuberant personality range interest achievement leadership progressive movement well `` cowboy `` persona robust masculinity,0,0.3369636400186019
7925,759,what president was theodore roosevelt,26th president united state 1901-1909,leader republican party founder first incarnation short-lived progressive `` bull moose `` party 1912,0,0.5892038680953239
7926,759,what president was theodore roosevelt,26th president united state 1901-1909,becoming president held office city state federal level,0,0.6659224847471986
7927,759,what president was theodore roosevelt,26th president united state 1901-1909,roosevelt 's achievement naturalist explorer hunter author soldier much part fame office held politician,0,0.5302544864124594
7928,759,what president was theodore roosevelt,26th president united state 1901-1909,roosevelt 42 year old sworn president united state 1901 making youngest president ever beat youngest elected president john f. kennedy one year,0,0.7320248755861504
7929,759,what president was theodore roosevelt,26th president united state 1901-1909,roosevelt also first three sitting president nobel peace prize,0,0.5564286689493533
7930,759,what president was theodore roosevelt,26th president united state 1901-1909,teddy bear named despite contempt called `` teddy ``,0,0.3588293139873334
7931,759,what president was theodore roosevelt,26th president united state 1901-1909,born wealthy family new york city roosevelt sickly child suffered asthma stayed home studying natural history,0,0.5408040949699919
7932,759,what president was theodore roosevelt,26th president united state 1901-1909,overcome physical weakness embraced strenuous life,0,0.2639683709411073
7933,759,what president was theodore roosevelt,26th president united state 1901-1909,home-schooled became eager student nature,0,0.4984546860936961
7934,759,what president was theodore roosevelt,26th president united state 1901-1909,attended harvard university studied biology boxed developed interest naval affair,0,0.4392528683579379
7935,759,what president was theodore roosevelt,26th president united state 1901-1909,1881 one year harvard elected new york state assembly became leader reform faction republican party `` gop ``,0,0.6444236812177253
7936,759,what president was theodore roosevelt,26th president united state 1901-1909,naval war 1812 1882 established professional reputation serious historian wrote numerous book hunting outdoors current political issue well frontier history,0,0.5808563881890205
7937,759,what president was theodore roosevelt,26th president united state 1901-1909,1884 first wife mother died day,0,0.6218478605515796
7938,759,what president was theodore roosevelt,26th president united state 1901-1909,temporarily left politics went frontier becoming rancher `` badlands `` dakota,0,0.4442883054346372
7939,759,what president was theodore roosevelt,26th president united state 1901-1909,"returning new york city ran mayor 1886 finishing third 60,000 vote",0,0.6398897070796463
7940,759,what president was theodore roosevelt,26th president united state 1901-1909,later gained fame taking vigorous charge city police,0,0.4771663744746035
7941,759,what president was theodore roosevelt,26th president united state 1901-1909,national level leader civil service reform,0,0.5414937650315994
7942,759,what president was theodore roosevelt,26th president united state 1901-1909,spanish-american war broke 1898 roosevelt effectively running department navy,0,0.6349378675819156
7943,759,what president was theodore roosevelt,26th president united state 1901-1909,promptly resigned formed rough rider - volunteer cavalry regiment fought cuba,0,0.5232360477376203
7944,759,what president was theodore roosevelt,26th president united state 1901-1909,war hero elected governor 1898 1900 nominated vice president,0,0.7691227584423129
7945,759,what president was theodore roosevelt,26th president united state 1901-1909,successfully energized gop base highly visible campaigner reelect president william mckinley platform high tariff gold standard imperialism prosperity home victory abroad,0,0.4939964028963356
7946,759,what president was theodore roosevelt,26th president united state 1901-1909,1901 president william mckinley assassinated roosevelt became president,0,0.6783776305727944
7947,759,what president was theodore roosevelt,26th president united state 1901-1909,attempted move republican party gop toward progressivism including trust busting increased regulation business,0,0.44428706805996854
7948,759,what president was theodore roosevelt,26th president united state 1901-1909,roosevelt became first person elected term right 1904 ascended presidency vice-presidency upon death predecessor winning largest percentage popular vote since uncontested election 1820,0,0.7176683136957075
7949,759,what president was theodore roosevelt,26th president united state 1901-1909,roosevelt coined phrase `` square deal `` describe domestic agenda emphasizing average citizen would get fair share policy,0,0.46249927258107787
7950,759,what president was theodore roosevelt,26th president united state 1901-1909,outdoorsman naturalist promoted conservation movement,0,0.3183412315787145
7951,759,what president was theodore roosevelt,26th president united state 1901-1909,world stage roosevelt 's policy characterized slogan `` speak softly carry big stick ``,0,0.41285968337116197
7952,760,who starred in webster,show star emmanuel lewis title role young boy losing parent adopted nfl -pro godfather portrayed alex karras new socialite wife played susan clark,webster american situation comedy aired abc september 16 1983 may 8 1987 first-run syndication september 21 1987 march 10 1989,0,0.5547767079919049
7953,760,who starred in webster,show star emmanuel lewis title role young boy losing parent adopted nfl -pro godfather portrayed alex karras new socialite wife played susan clark,series created stu silver,0,0.489900517031043
7954,760,who starred in webster,show star emmanuel lewis title role young boy losing parent adopted nfl -pro godfather portrayed alex karras new socialite wife played susan clark,show star emmanuel lewis title role young boy losing parent adopted nfl -pro godfather portrayed alex karras new socialite wife played susan clark,1,1.0
7955,760,who starred in webster,show star emmanuel lewis title role young boy losing parent adopted nfl -pro godfather portrayed alex karras new socialite wife played susan clark,focus largely impulsively married couple adjust new life sudden parenthood congenial webster drove much plot,0,0.68314353143344
7956,760,who starred in webster,show star emmanuel lewis title role young boy losing parent adopted nfl -pro godfather portrayed alex karras new socialite wife played susan clark,series produced georgian bay ltd. emmanuel lewis entertainment enterprise inc. 1986-1989 paramount television,0,0.6090365665456924
7957,760,who starred in webster,show star emmanuel lewis title role young boy losing parent adopted nfl -pro godfather portrayed alex karras new socialite wife played susan clark,like nbc 's earlier hit different'rent stroke webster featured young african-american boy adopted white family,0,0.8088358408209864
7958,761,what are the most known sports in america,national basketball association nba national football league nfl major league baseball mlb national hockey league nhl,sport important part culture united state,0,0.606325140520115
7959,761,what are the most known sports in america,national basketball association nba national football league nfl major league baseball mlb national hockey league nhl,four nation 's five popular team sport developed north america american football baseball basketball ice hockey whereas soccer developed england,1,0.8403460279529182
7960,761,what are the most known sports in america,national basketball association nba national football league nfl major league baseball mlb national hockey league nhl,four major league united state national basketball association nba national football league nfl major league baseball mlb national hockey league nhl enjoy massive medium exposure considered preeminent competition respective sport world,1,0.9484019880877556
7961,761,what are the most known sports in america,national basketball association nba national football league nfl major league baseball mlb national hockey league nhl,three league team represent canadian city four among lucrative sport league world,0,0.7827316778936562
7962,761,what are the most known sports in america,national basketball association nba national football league nfl major league baseball mlb national hockey league nhl,soccer association football le popular spectator sport united state many country though wide participation amateur semi-professional level,0,0.7362534773691544
7963,761,what are the most known sports in america,national basketball association nba national football league nfl major league baseball mlb national hockey league nhl,top league major league soccer continues grow surpassed nba nhl average attendance although lag far behind revenue tv viewership,0,0.8084145481196195
7964,761,what are the most known sports in america,national basketball association nba national football league nfl major league baseball mlb national hockey league nhl,professional team major sport operate franchise within league,0,0.7389392286790111
7965,761,what are the most known sports in america,national basketball association nba national football league nfl major league baseball mlb national hockey league nhl,major sport league use type schedule playoff tournament regular season end,0,0.7774815934209326
7966,761,what are the most known sports in america,national basketball association nba national football league nfl major league baseball mlb national hockey league nhl,addition major league-level organization several sport also professional minor league,0,0.7211407771013671
7967,761,what are the most known sports in america,national basketball association nba national football league nfl major league baseball mlb national hockey league nhl,sport particularly associated education united state high school university organized sport,0,0.6466465810826741
7968,761,what are the most known sports in america,national basketball association nba national football league nfl major league baseball mlb national hockey league nhl,college sport competition play important role american sporting culture,0,0.7235757933158278
7969,761,what are the most known sports in america,national basketball association nba national football league nfl major league baseball mlb national hockey league nhl,many case college athletics popular professional sport major sanctioning body ncaa,0,0.743180616689218
7970,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,monarchy form government sovereignty actually nominally embodied single individual monarch,1,1.0
7971,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,king solomon 's royal court,0,0.5576804621641654
7972,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,form monarchy differ widely based level legal autonomy monarch hold governance method selection monarch predetermined limit length tenure,0,0.8591641611563716
7973,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,monarch legal restraint state political matter called absolute monarchy form autocracy,0,0.8923995508850198
7974,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,case monarch 's discretion formally limited common today called constitutional monarchy,0,0.8382956590822563
7975,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,hereditary monarchy office passed inheritance within family group whereas elective monarchy selected system voting,0,0.8306137461724861
7976,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,historically system commonly combined either formally informally manner,0,0.7262064028701419
7977,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,instance elected monarchy certain pedigree considered eligible whereas many hereditary monarchy legal requirement regarding religion age gender mental capacity factor act de facto election create situation rival claimant whose legitimacy subject effective election,0,0.8481432835813747
7978,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,finally situation expiration monarch ' reign set based either calendar achievement certain goal repulse invasion instance,0,0.7752666702417499
7979,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,effect historical geographic difference along three ax create widely divergent structure tradition defining `` monarchy ``,0,0.7085768761517603
7980,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,king leopold elected founder hereditary monarchy belgium,0,0.6326981175901076
7981,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,monarchy common form government 19th century longer prevalent least national level,0,0.8332175869593129
7982,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,exists often take form constitutional monarchy monarch retains unique legal ceremonial role exercise limited political power pursuant constitution tradition allocates governing authority elsewhere,0,0.8850204476654923
7983,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,currently 44 sovereign nation world monarch acting head state 16 commonwealth realm recognize queen elizabeth ii head state,0,0.7892705858314312
7984,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,european monarchy constitutional one exception vatican city sovereign smaller state exercise greater political influence larger,0,0.8671420835896011
7985,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,monarch cambodia japan jordan malaysia morocco `` reign rule `` although considerable variation amount authority wield,0,0.6609263550697103
7986,762,what is a monarch to a monarchy,monarchy form government sovereignty actually nominally embodied single individual monarch,although reign constitution monarch brunei oman qatar saudi arabia swaziland appear continue exercise political influence single source authority nation either constitutional mandate tradition,0,0.822980259636397
7987,763,"what is an ""N.M?",newton metre unit torque also called `` moment `` si system,newton metre unit torque also called `` moment `` si system,1,1.0
7988,763,"what is an ""N.M?",newton metre unit torque also called `` moment `` si system,symbolic form n n * m,0,0.6696788865097677
7989,763,"what is an ""N.M?",newton metre unit torque also called `` moment `` si system,one newton metre sometimes hyphenated newton-metre equal torque resulting force one newton applied perpendicularly moment arm one metre long,0,0.6913140593516822
7990,763,"what is an ""N.M?",newton metre unit torque also called `` moment `` si system,also used le commonly unit work energy case equivalent common standard si unit energy joule,0,0.7106501658812273
7991,763,"what is an ""N.M?",newton metre unit torque also called `` moment `` si system,different usage metre term represents distance traveled displacement direction force perpendicular distance fulcrum used express torque,0,0.6226518879468887
7992,763,"what is an ""N.M?",newton metre unit torque also called `` moment `` si system,usage discouraged si authority since lead confusion whether given quantity expressed newton-meters torque quantity energy,0,0.6787548135270726
7993,764,what is adem disease,acute disseminated encephalomyelitis,acute disseminated encephalomyelitis adem immune mediated disease brain,1,0.8605346721063163
7994,764,what is adem disease,acute disseminated encephalomyelitis,usually occurs following viral infection may appear following vaccination bacterial parasitic infection even appear spontaneously,1,0.534467910934313
7995,764,what is adem disease,acute disseminated encephalomyelitis,involves autoimmune demyelination similar multiple sclerosis considered part multiple sclerosis borderline disease,0,0.6385482431787709
7996,764,what is adem disease,acute disseminated encephalomyelitis,"incidence rate 8 per 1,000,000 people per year",0,0.16845808368066373
7997,764,what is adem disease,acute disseminated encephalomyelitis,although occurs age reported case child adolescent average age around 5 8 year old,0,0.19991262823577263
7998,764,what is adem disease,acute disseminated encephalomyelitis,mortality rate may high 5 full recovery seen 50 75 case 70 90 recover minor residual disability,0,0.24414034955727346
7999,764,what is adem disease,acute disseminated encephalomyelitis,average time recover one six month,0,0.11192848138170113
8000,764,what is adem disease,acute disseminated encephalomyelitis,adem produce multiple inflammatory lesion brain spinal cord particularly white matter,0,0.5297785006071519
8001,764,what is adem disease,acute disseminated encephalomyelitis,usually found subcortical central white matter cortical gray-white junction cerebral hemisphere cerebellum brainstem spinal cord periventricular white matter gray matter cortex thalamus basal ganglion may also involved,0,0.43895051908135546
8002,764,what is adem disease,acute disseminated encephalomyelitis,patient suffers one demyelinating episode called recurrent disseminated encephalomyelitis multiphasic disseminated encephalomyelitis mdem,0,0.8863216907799896
8003,765,what year did john adams become  president?,1797,john adam october 30 1735 o.s october 19 1735 - july 4 1826 second president united state 1797-1801 earlier served first vice president united state,1,0.49890667973638225
8004,765,what year did john adams become  president?,1797,american founding father statesman diplomat leading advocate american independence great britain,0,0.16371451000113388
8005,765,what year did john adams become  president?,1797,well educated enlightenment political theorist promoted republicanism wrote prolifically often seminal idea published work letter wife key adviser abigail well founding father,0,0.12290869808676794
8006,765,what year did john adams become  president?,1797,adam came prominence early stage american revolution,0,0.08118041817034675
8007,765,what year did john adams become  president?,1797,lawyer public figure boston delegate massachusetts continental congress played leading role persuading congress declare independence,0,0.1080051117023171
8008,765,what year did john adams become  president?,1797,assisted thomas jefferson drafting declaration independence 1776 primary advocate congress,0,0.30598445388008816
8009,765,what year did john adams become  president?,1797,later diplomat europe helped negotiate eventual peace treaty great britain responsible obtaining vital governmental loan amsterdam banker,0,0.0670324578347378
8010,765,what year did john adams become  president?,1797,political theorist historian adam largely wrote massachusetts constitution 1780 together earlier thought government influenced american political thought,0,0.18064024927978026
8011,765,what year did john adams become  president?,1797,one greatest role judge character 1775 nominated george washington commander-in-chief 25 year later nominated john marshall chief justice united state,0,0.17289244135708404
8012,765,what year did john adams become  president?,1797,adam revolutionary credential secured two term george washington 's vice president election 1796 second president,0,0.1776877665302682
8013,765,what year did john adams become  president?,1797,one term encountered ferocious attack jeffersonian republican well dominant faction federalist party led bitter enemy alexander hamilton,0,0.08521821631830097
8014,765,what year did john adams become  president?,1797,adam signed controversial alien sedition act built army navy especially face undeclared naval war called `` quasi-war `` france 1798-1800,0,0.23248956181904012
8015,765,what year did john adams become  president?,1797,major accomplishment presidency peaceful resolution conflict face hamilton 's opposition,0,0.03997501426191474
8016,765,what year did john adams become  president?,1797,1800 adam defeated re-election thomas jefferson retired massachusetts,0,0.2844963976505021
8017,765,what year did john adams become  president?,1797,later resumed friendship jefferson,0,0.17938063511756777
8018,765,what year did john adams become  president?,1797,wife abigail adam founded accomplished family line politician diplomat historian referred adam political family,0,0.17644022442521917
8019,765,what year did john adams become  president?,1797,adam father john quincy adam sixth president united state,0,0.12173382929251367
8020,765,what year did john adams become  president?,1797,achievement received greater recognition modern time though contribution initially celebrated founder,0,0.0013052464712219457
8021,765,what year did john adams become  president?,1797,adam first you.s president reside building eventually became known white house,0,0.08104113523081986
8022,766,what is a biwa pearl,petite lustrous unusually shaped pearl sourced exotic freshwater mussel lake biwa,pearl hard object produced within soft tissue specifically mantle living shelled mollusc,0,0.6577414149210887
8023,766,what is a biwa pearl,petite lustrous unusually shaped pearl sourced exotic freshwater mussel lake biwa,like clam pearl made calcium carbonate minute crystalline form deposited concentric layer,0,0.6095533581853433
8024,766,what is a biwa pearl,petite lustrous unusually shaped pearl sourced exotic freshwater mussel lake biwa,ideal pearl perfectly round smooth many shape pearl baroque pearl occur,0,0.7741702051088976
8025,766,what is a biwa pearl,petite lustrous unusually shaped pearl sourced exotic freshwater mussel lake biwa,finest quality natural pearl highly valued gemstone object beauty many century word pearl become metaphor something rare fine admirable valuable,0,0.663712590589662
8026,766,what is a biwa pearl,petite lustrous unusually shaped pearl sourced exotic freshwater mussel lake biwa,valuable pearl occur spontaneously wild extremely rare,0,0.6507438953411918
8027,766,what is a biwa pearl,petite lustrous unusually shaped pearl sourced exotic freshwater mussel lake biwa,wild pearl referred natural pearl,0,0.7895999067972379
8028,766,what is a biwa pearl,petite lustrous unusually shaped pearl sourced exotic freshwater mussel lake biwa,cultured farmed pearl pearl oyster freshwater mussel make majority currently sold,0,0.8172379096623614
8029,766,what is a biwa pearl,petite lustrous unusually shaped pearl sourced exotic freshwater mussel lake biwa,imitation pearl also widely sold inexpensive jewelry quality iridescence usually poor often artificial pearl easily distinguished genuine pearl,0,0.7087955087167763
8030,766,what is a biwa pearl,petite lustrous unusually shaped pearl sourced exotic freshwater mussel lake biwa,pearl harvested cultivated primarily use jewelry past also stitched onto lavish clothing,0,0.6770073544315686
8031,766,what is a biwa pearl,petite lustrous unusually shaped pearl sourced exotic freshwater mussel lake biwa,pearl also crushed used cosmetic medicine paint formulation,0,0.5194578960758169
8032,766,what is a biwa pearl,petite lustrous unusually shaped pearl sourced exotic freshwater mussel lake biwa,whether wild cultured gem quality pearl almost always nacreous interior produce,0,0.7390161365729057
8033,766,what is a biwa pearl,petite lustrous unusually shaped pearl sourced exotic freshwater mussel lake biwa,however almost specie shelled mollusc capable producing pearl formally referred `` calcareous concretion `` source lesser shine le spherical shape,0,0.5973407898901816
8034,766,what is a biwa pearl,petite lustrous unusually shaped pearl sourced exotic freshwater mussel lake biwa,although may also legitimately referred `` pearl `` gemological lab also you.s federal trade commission rule formed way value except curiosity,0,0.3789921613159209
8035,767,what year did J.F. Rutherford die,1942,joseph franklin rutherford november 8 1869 - january 8 1942 also known `` judge `` rutherford second president incorporated watch tower bible tract society,1,0.31914534276334977
8036,767,what year did J.F. Rutherford die,1942,played primary role organization doctrinal development jehovah 's witness emerged bible student movement established charles taze russell,0,0.13392325140537029
8037,767,what year did J.F. Rutherford die,1942,rutherford began career law working court stenographer trial lawyer prosecutor,0,0.16668018731794537
8038,767,what year did J.F. Rutherford die,1942,developed interest doctrine watch tower society president charles taze russell led joining bible student movement baptized 1906,0,0.23112999690753902
8039,767,what year did J.F. Rutherford die,1942,appointed legal counsel watch tower society 1907 well traveling representative prior election president 1917,0,0.34235463736755
8040,767,what year did J.F. Rutherford die,1942,early presidency marked dispute society 's board director four seven member accused autocratic behavior sought reduce power,0,0.14876311405334314
8041,767,what year did J.F. Rutherford die,1942,resulting leadership crisis divided bible student community contributed loss one-seventh adherent 1919 thousand 1931,0,0.3186005748978217
8042,767,what year did J.F. Rutherford die,1942,rutherford seven watch tower executive imprisoned 1918 charge laid publication finished mystery book deemed seditious opposition world war,0,0.3137440963075821
8043,767,what year did J.F. Rutherford die,1942,rutherford introduced many organizational doctrinal change helped shape belief practice jehovah 's witness,0,0.058749494676924016
8044,767,what year did J.F. Rutherford die,1942,imposed centralized administrative structure worldwide bible student movement later called theocracy requiring adherent distribute literature via door door preaching provide regular report activity,0,0.08302585470508714
8045,767,what year did J.F. Rutherford die,1942,also instituted training program public speaking part weekly meeting worship,0,0.12168023661965066
8046,767,what year did J.F. Rutherford die,1942,established 1914 date christ 's invisible return asserted christ died tree rather cross formulated current witness concept armageddon god 's war wicked reinforced belief start christ 's millennial reign imminent,0,0.18098496091381255
8047,767,what year did J.F. Rutherford die,1942,condemned observance traditional celebration christmas birthday saluting national flag singing national anthem,0,0.1595979232304848
8048,767,what year did J.F. Rutherford die,1942,introduced name `` jehovah 's witness `` 1931 term `` kingdom hall `` house worship 1935,0,0.2118085688534112
8049,767,what year did J.F. Rutherford die,1942,wrote twenty-one book credited society 1942 distribution almost 400 million book booklet,0,0.3454685327645113
8050,767,what year did J.F. Rutherford die,1942,despite significant decrease 1920s overall membership increased sixfold end rutherford 's 25 year president,0,0.19435644174988745
8051,768,who created bing,microsoft,bing known previously live search window live search msn search web search engine advertised `` decision engine `` microsoft,1,0.4747373828508809
8052,768,who created bing,microsoft,bing unveiled microsoft ceo steve ballmer may 28 2009 thing digital conference san diego release june 1,0,0.6451047781138437
8053,768,who created bing,microsoft,notable change include listing search suggestion query entered list related search called `` explore pane `` based semantic technology powerset microsoft purchased 2008,0,0.41840247927193625
8054,768,who created bing,microsoft,july 29 2009 microsoft yahoo announced deal bing would power yahoo search,0,0.6302596949321266
